SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y,Luminance,Number of Pixels Detected,Rectangle Bounding Width,Rectangle Bounding Height,Rectangle Bounding Area
captureX62Y0P0062.jpg,2.408,2.384,0.136,59.612,2.412,70,635,21,34,714
captureX62Y0P0062.jpg,2.416,1.784,0.136,60.21321216,2.42,67,628,21,34,714
captureX62Y0P0062.jpg,2.424,1.176,0.128,60.82275,2.428,66,606,21,33,693
captureX62Y0P0062.jpg,2.424,0.576,0.128,61.424,2.428,70,595,20,33,660
captureX62Y0P0062.jpg,3.04,3.024,0.112,58.97348145,3.044,49,447,18,28,504
captureX62Y0P0062.jpg,3.056,2.432,0.096,59.564,3.06,47,355,16,24,384
captureX62Y0P0062.jpg,3.056,1.816,0.104,60.18143994,3.056,42,396,17,26,442
captureX62Y0P0062.jpg,3.064,1.208,0.104,60.792,3.064,45,407,17,27,459
captureX62Y0P0062.jpg,3.064,0.6,0.104,61.396,3.064,48,388,16,26,416
captureX62Y0P0062.jpg,3.688,3.056,0.136,58.944,3.688,74,655,21,35,735
captureX62Y0P0062.jpg,3.688,2.448,0.144,59.54902856,3.688,72,687,22,36,792
captureX62Y0P0062.jpg,3.696,1.848,0.136,60.152,3.696,76,666,21,35,735
captureX62Y0P0062.jpg,3.704,1.24,0.136,60.75894116,3.704,72,653,21,35,735
captureX62Y0P0062.jpg,3.704,0.64,0.136,61.36,3.704,70,654,21,35,735
captureX62Y0P0062.jpg,3.728,0.072,0.104,61.92247619,3.732,84,410,20,22,440
captureX62Y0P0062.jpg,4.32,3.056,0.12,58.944,4.32,65,532,19,31,589
captureX62Y0P0062.jpg,4.328,2.448,0.12,59.54519995,4.328,63,548,20,31,620
captureX62Y0P0062.jpg,4.328,1.848,0.12,60.152,4.332,65,532,19,31,589
captureX62Y0P0062.jpg,4.336,1.24,0.12,60.75333337,4.34,63,531,19,31,589
captureX62Y0P0062.jpg,4.344,0.64,0.12,61.36,4.344,60,527,19,31,589
captureX62Y0P0062.jpg,4.36,0.072,0.096,61.926,4.364,69,351,18,21,378
captureX62Y0P0062.jpg,4.952,3.016,0.112,58.984,4.956,52,404,16,27,432
captureX62Y0P0062.jpg,4.96,2.408,0.112,59.588,4.96,56,442,17,28,476
captureX62Y0P0062.jpg,4.968,1.808,0.112,60.18933337,4.968,50,431,17,28,476
captureX62Y0P0062.jpg,4.968,1.208,0.104,60.792,4.972,43,398,16,27,432
captureX62Y0P0062.jpg,4.976,0.6,0.112,61.39733331,4.976,53,420,16,28,448
captureX62Y0P0062.jpg,5.592,3.064,0.12,58.936,5.592,56,507,19,31,589
captureX62Y0P0062.jpg,5.6,2.456,0.12,59.54,5.6,58,502,19,30,570
captureX62Y0P0062.jpg,5.6,1.856,0.128,60.14,5.604,55,531,19,32,608
captureX62Y0P0062.jpg,5.608,1.248,0.12,60.74533337,5.612,61,509,18,31,558
captureX62Y0P0062.jpg,5.616,0.648,0.12,61.348,5.616,52,484,18,30,540
captureX62Y0P0062.jpg,5.624,0.072,0.096,61.926,5.628,68,356,18,21,378
captureX62Y0P0062.jpg,6.224,3.024,0.12,58.976,6.228,63,529,19,31,589
captureX62Y0P0062.jpg,6.232,2.416,0.12,59.58266675,6.236,65,551,20,31,620
captureX62Y0P0062.jpg,6.24,1.808,0.12,60.18533337,6.244,54,536,20,31,620
captureX62Y0P0062.jpg,6.256,1.208,0.12,60.788,6.256,64,520,19,30,570
captureX62Y0P0062.jpg,6.256,0.608,0.12,61.392,6.26,62,509,18,31,558
captureX63Y0P0063.jpg,0.504,3.344,0.128,59.64925,0.508,67,612,21,33,693
captureX63Y0P0063.jpg,0.512,2.744,0.136,60.252,0.516,69,649,22,34,748
captureX63Y0P0063.jpg,0.512,2.144,0.136,60.856,0.516,65,636,21,35,735
captureX63Y0P0063.jpg,0.52,1.536,0.136,61.46,0.524,68,628,21,34,714
captureX63Y0P0063.jpg,0.528,0.936,0.128,62.064,0.528,68,589,20,33,660
captureX63Y0P0063.jpg,0.528,0.328,0.136,62.668,0.532,69,633,21,34,714
captureX63Y0P0063.jpg,1.144,3.392,0.144,59.604,1.144,73,671,21,36,756
captureX63Y0P0063.jpg,1.144,2.792,0.136,60.20278784,1.148,71,636,21,34,714
captureX63Y0P0063.jpg,1.152,2.192,0.136,60.808,1.156,68,629,20,35,700
captureX63Y0P0063.jpg,1.16,1.584,0.136,61.412,1.16,66,585,19,34,646
captureX63Y0P0063.jpg,1.16,0.984,0.136,62.016,1.16,67,636,21,35,735
captureX63Y0P0063.jpg,1.168,0.384,0.136,62.616,1.168,73,655,21,35,735
captureX63Y0P0063.jpg,1.776,3.312,0.128,59.68675,1.78,65,586,20,33,660
captureX63Y0P0063.jpg,1.784,2.704,0.136,60.292,1.784,72,635,21,34,714
captureX63Y0P0063.jpg,1.792,2.104,0.136,60.892,1.796,71,654,22,34,748
captureX63Y0P0063.jpg,1.792,1.504,0.136,61.496,1.796,67,640,21,35,735
captureX63Y0P0063.jpg,1.8,0.896,0.136,62.10294116,1.8,72,645,21,35,735
captureX63Y0P0063.jpg,1.8,0.296,0.136,62.704,1.804,73,676,22,35,770
captureX63Y0P0063.jpg,2.416,3.36,0.136,59.64,2.416,67,616,20,35,700
captureX63Y0P0063.jpg,2.424,2.752,0.136,60.244,2.424,68,606,20,34,680
captureX63Y0P0063.jpg,2.432,2.152,0.128,60.848,2.432,66,598,21,33,693
captureX63Y0P0063.jpg,2.432,1.544,0.136,61.452,2.432,69,606,20,34,680
captureX63Y0P0063.jpg,2.44,0.936,0.128,62.06,2.444,65,566,20,32,640
captureX63Y0P0063.jpg,2.44,0.336,0.136,62.66,2.44,69,611,20,34,680
captureX63Y0P0063.jpg,3.056,3.4,0.096,59.596,3.06,44,351,16,24,384
captureX63Y0P0063.jpg,3.056,2.784,0.104,60.21056006,3.056,43,383,16,26,416
captureX63Y0P0063.jpg,3.064,2.176,0.104,60.82,3.068,46,397,17,26,442
captureX63Y0P0063.jpg,3.064,1.576,0.104,61.424,3.068,47,401,16,27,432
captureX63Y0P0063.jpg,3.072,0.976,0.112,62.02133331,3.072,46,406,16,28,448
captureX63Y0P0063.jpg,3.072,0.368,0.112,62.628,3.076,37,410,16,28,448
captureX63Y0P0063.jpg,3.696,3.424,0.136,59.576,3.696,73,661,21,35,735
captureX63Y0P0063.jpg,3.696,2.816,0.136,60.18282349,3.7,73,652,21,35,735
captureX63Y0P0063.jpg,3.704,2.208,0.136,60.78517651,3.708,71,646,21,35,735
captureX63Y0P0063.jpg,3.704,1.608,0.136,61.39082349,3.708,71,650,21,35,735
captureX63Y0P0063.jpg,3.712,1.008,0.136,61.992,3.716,72,632,20,35,700
captureX63Y0P0063.jpg,3.72,0.4,0.136,62.596,3.72,68,616,21,34,714
captureX63Y0P0063.jpg,4.328,3.424,0.12,59.576,4.332,62,527,19,31,589
captureX63Y0P0063.jpg,4.328,2.816,0.12,60.18,4.332,64,514,19,30,570
captureX63Y0P0063.jpg,4.344,2.216,0.128,60.78,4.344,60,541,19,32,608
captureX63Y0P0063.jpg,4.344,1.616,0.12,61.384,4.344,61,527,19,31,589
captureX63Y0P0063.jpg,4.344,1.008,0.12,61.988,4.348,61,496,18,30,540
captureX63Y0P0063.jpg,4.352,0.408,0.12,62.592,4.356,57,518,19,31,589
captureX63Y0P0063.jpg,4.96,3.384,0.112,59.616,4.964,49,437,17,29,493
captureX63Y0P0063.jpg,4.968,2.776,0.112,60.22,4.968,50,415,16,28,448
captureX63Y0P0063.jpg,4.976,2.176,0.104,60.82,4.976,45,381,16,26,416
captureX63Y0P0063.jpg,4.984,1.568,0.112,61.428,4.984,51,432,17,28,476
captureX63Y0P0063.jpg,4.992,0.976,0.104,62.024,4.992,47,395,16,27,432
captureX63Y0P0063.jpg,4.984,0.368,0.096,62.632,4.988,37,354,16,25,400
captureX63Y0P0063.jpg,5.6,3.432,0.12,59.568,5.604,54,495,18,31,558
captureX63Y0P0063.jpg,5.6,2.824,0.128,60.172,5.604,55,511,18,32,576
captureX63Y0P0063.jpg,5.608,2.224,0.12,60.776,5.612,56,518,19,31,589
captureX63Y0P0063.jpg,5.616,1.616,0.12,61.37875867,5.616,55,465,17,30,510
captureX63Y0P0063.jpg,5.616,1.016,0.12,61.984,5.62,54,489,18,31,558
captureX63Y0P0063.jpg,5.624,0.408,0.12,62.588,5.624,29,426,18,30,540
captureX63Y0P0063.jpg,6.272,2.176,0.136,60.82311694,6.277558594,53,678,26,32,832
captureX63Y0P0063.jpg,6.24,3.384,0.12,59.60919995,6.24,62,528,19,31,589
captureX63Y0P0063.jpg,6.248,2.784,0.12,60.216,6.248,53,516,19,31,589
captureX63Y0P0063.jpg,6.264,1.576,0.12,61.42,6.264,63,500,18,30,540
captureX63Y0P0063.jpg,6.264,0.976,0.12,62.02279999,6.264,62,506,18,31,558
captureX63Y0P0063.jpg,6.272,0.368,0.112,62.632,6.272,57,488,19,29,551
captureX64Y0P0064.jpg,0.512,3.12,0.136,60.876,0.516,71,641,21,34,714
captureX64Y0P0064.jpg,0.52,2.52,0.136,61.476,0.524,71,630,21,34,714
captureX64Y0P0064.jpg,0.528,1.92,0.136,62.07721216,0.532,68,606,20,34,680
captureX64Y0P0064.jpg,0.528,1.312,0.136,62.684,0.532,72,640,21,34,714
captureX64Y0P0064.jpg,0.536,0.712,0.136,63.284,0.54,74,637,21,34,714
captureX64Y0P0064.jpg,0.552,0.12,0.136,63.8796129,0.552,82,623,21,32,672
captureX64Y0P0064.jpg,1.16,3.192,0.16,60.808,1.164,59,892,30,38,1140
captureX64Y0P0064.jpg,1.16,2.568,0.136,61.428,1.16,65,601,20,34,680
captureX64Y0P0064.jpg,1.16,1.968,0.136,62.032,1.16,68,645,21,35,735
captureX64Y0P0064.jpg,1.168,1.368,0.136,62.632,1.172,72,674,22,35,770
captureX64Y0P0064.jpg,1.168,0.76,0.136,63.23882355,1.172,76,664,21,35,735
captureX64Y0P0064.jpg,1.176,0.16,0.136,63.84,1.18,76,685,22,35,770
captureX64Y0P0064.jpg,1.792,3.088,0.136,60.908,1.796,72,655,22,34,748
captureX64Y0P0064.jpg,1.8,2.488,0.136,61.508,1.804,71,636,21,34,714
captureX64Y0P0064.jpg,1.8,1.88,0.136,62.12,1.8,74,653,21,35,735
captureX64Y0P0064.jpg,1.8,1.28,0.136,62.72,1.804,75,686,22,35,770
captureX64Y0P0064.jpg,1.808,0.672,0.144,63.324,1.812,73,686,22,36,792
captureX64Y0P0064.jpg,1.832,0.096,0.12,63.90123077,1.836,87,540,22,27,594
captureX64Y0P0064.jpg,2.432,3.136,0.128,60.864,2.432,67,599,21,33,693
captureX64Y0P0064.jpg,2.432,2.528,0.136,61.468,2.432,67,620,21,34,714
captureX64Y0P0064.jpg,2.44,1.92,0.128,62.076,2.444,67,571,20,32,640
captureX64Y0P0064.jpg,2.44,1.32,0.136,62.676,2.444,68,630,21,34,714
captureX64Y0P0064.jpg,2.448,0.72,0.128,63.278875,2.448,70,595,20,33,660
captureX64Y0P0064.jpg,2.456,0.12,0.128,63.87909677,2.456,75,609,21,32,672
captureX64Y0P0064.jpg,3.064,3.16,0.104,60.836,3.068,51,386,16,26,416
captureX64Y0P0064.jpg,3.064,2.56,0.104,61.44,3.068,46,413,17,27,459
captureX64Y0P0064.jpg,3.072,1.96,0.104,62.04,3.072,50,402,16,27,432
captureX64Y0P0064.jpg,3.08,1.352,0.112,62.64266663,3.08,39,411,16,28,448
captureX64Y0P0064.jpg,3.08,0.752,0.112,63.248,3.084,52,418,17,27,459
captureX64Y0P0064.jpg,3.088,0.144,0.112,63.852,3.088,52,429,17,28,476
captureX64Y0P0064.jpg,3.712,3.2,0.136,60.8,3.712,73,650,21,35,735
captureX64Y0P0064.jpg,3.704,2.592,0.136,61.40682349,3.708,73,660,21,35,735
captureX64Y0P0064.jpg,3.712,1.992,0.136,62.008,3.716,71,648,21,35,735
captureX64Y0P0064.jpg,3.72,1.384,0.136,62.612,3.72,73,614,20,34,680
captureX64Y0P0064.jpg,3.728,0.784,0.136,63.216,3.728,78,666,21,35,735
captureX64Y0P0064.jpg,3.728,0.176,0.136,63.81878787,3.732,75,639,21,34,714
captureX64Y0P0064.jpg,4.336,3.2,0.12,60.8,4.34,61,545,20,31,620
captureX64Y0P0064.jpg,4.344,2.6,0.12,61.4,4.348,63,536,19,31,589
captureX64Y0P0064.jpg,4.352,1.992,0.12,62.00680005,4.352,58,518,19,31,589
captureX64Y0P0064.jpg,4.352,1.392,0.12,62.608,4.356,60,525,19,31,589
captureX64Y0P0064.jpg,4.36,0.784,0.12,63.21479999,4.36,57,519,19,31,589
captureX64Y0P0064.jpg,4.36,0.184,0.12,63.816,4.364,60,519,19,31,589
captureX64Y0P0064.jpg,4.976,3.16,0.104,60.836,4.98,47,386,16,26,416
captureX64Y0P0064.jpg,4.984,2.552,0.112,61.444,4.984,53,438,17,28,476
captureX64Y0P0064.jpg,4.984,1.952,0.112,62.044,4.988,47,409,16,28,448
captureX64Y0P0064.jpg,4.992,1.352,0.096,62.648,4.996,42,351,15,25,375
captureX64Y0P0064.jpg,5,0.76,0.096,63.24,5,38,328,16,23,368
captureX64Y0P0064.jpg,5,0.144,0.096,63.852,5,40,350,16,24,384
captureX64Y0P0064.jpg,5.616,3.208,0.12,60.792,5.616,58,522,19,31,589
captureX64Y0P0064.jpg,5.616,2.6,0.12,61.396,5.616,57,471,17,30,510
captureX64Y0P0064.jpg,5.616,1.992,0.12,62.00262073,5.62,58,488,18,30,540
captureX64Y0P0064.jpg,5.624,1.392,0.12,62.604,5.624,31,426,17,30,510
captureX64Y0P0064.jpg,5.632,0.792,0.112,63.20548151,5.636,49,443,18,28,504
captureX64Y0P0064.jpg,5.64,0.192,0.104,63.808,5.64,47,411,17,27,459
captureX64Y0P0064.jpg,6.256,3.16,0.12,60.83462061,6.26,61,527,20,30,600
captureX64Y0P0064.jpg,6.264,2.56,0.12,61.436,6.264,61,515,19,30,570
captureX64Y0P0064.jpg,6.264,1.96,0.12,62.03880005,6.264,60,524,19,31,589
captureX64Y0P0064.jpg,6.272,1.352,0.112,62.648,6.272,62,477,18,29,522
captureX64Y0P0064.jpg,6.272,0.752,0.12,63.248,6.276,56,487,19,29,551
captureX64Y0P0064.jpg,6.28,0.152,0.104,63.84646153,6.284,59,446,18,27,486
captureX65Y0P0065.jpg,0.528,3.488,0.112,61.512,0.532,81,481,21,25,525
captureX65Y0P0065.jpg,0.52,2.912,0.136,62.084,0.524,66,602,20,34,680
captureX65Y0P0065.jpg,0.52,2.304,0.136,62.69078784,0.524,69,637,21,34,714
captureX65Y0P0065.jpg,0.528,1.704,0.136,63.292,0.528,72,631,21,34,714
captureX65Y0P0065.jpg,0.536,1.104,0.136,63.896,0.536,72,656,21,35,735
captureX65Y0P0065.jpg,0.536,0.496,0.136,64.5,0.54,72,640,21,34,714
captureX65Y0P0065.jpg,1.168,3.512,0.096,61.488,1.168,68,331,19,19,361
captureX65Y0P0065.jpg,1.152,2.96,0.136,62.036,1.156,67,626,21,34,714
captureX65Y0P0065.jpg,1.16,2.36,0.136,62.64,1.16,69,651,22,35,770
captureX65Y0P0065.jpg,1.168,1.76,0.136,63.24,1.168,74,658,21,35,735
captureX65Y0P0065.jpg,1.168,1.152,0.144,63.844,1.172,71,679,22,36,792
captureX65Y0P0065.jpg,1.168,0.544,0.144,64.45085712,1.172,61,682,23,36,828
captureX65Y0P0065.jpg,1.792,3.464,0.12,61.53,1.796,77,547,21,29,609
captureX65Y0P0065.jpg,1.792,2.872,0.136,62.12117651,1.796,70,648,21,35,735
captureX65Y0P0065.jpg,1.792,2.272,0.136,62.728,1.796,72,677,22,35,770
captureX65Y0P0065.jpg,1.8,1.672,0.136,63.328,1.804,72,673,22,35,770
captureX65Y0P0065.jpg,1.808,1.064,0.144,63.932,1.812,69,677,22,36,792
captureX65Y0P0065.jpg,1.808,0.456,0.144,64.53885715,1.812,75,695,22,36,792
captureX65Y0P0065.jpg,2.44,3.488,0.104,61.50581812,2.444,80,431,20,23,460
captureX65Y0P0065.jpg,2.432,2.92,0.128,62.08,2.436,61,571,20,33,660
captureX65Y0P0065.jpg,2.432,2.32,0.136,62.68,2.436,64,631,21,35,735
captureX65Y0P0065.jpg,2.44,1.712,0.128,63.28125,2.444,69,593,20,33,660
captureX65Y0P0065.jpg,2.448,1.112,0.128,63.888,2.452,71,621,21,33,693
captureX65Y0P0065.jpg,2.448,0.504,0.136,64.49078787,2.452,71,632,21,34,714
captureX65Y0P0065.jpg,3.064,2.952,0.112,62.044,3.068,46,410,16,28,448
captureX65Y0P0065.jpg,3.072,2.352,0.112,62.64533325,3.072,39,391,15,28,420
captureX65Y0P0065.jpg,3.08,1.744,0.104,63.256,3.08,51,415,17,27,459
captureX65Y0P0065.jpg,3.08,1.144,0.112,63.856,3.08,49,437,17,29,493
captureX65Y0P0065.jpg,3.088,0.536,0.112,64.464,3.088,54,452,17,29,493
captureX65Y0P0065.jpg,3.704,2.984,0.136,62.01321216,3.708,69,633,21,34,714
captureX65Y0P0065.jpg,3.712,2.376,0.136,62.62,3.712,71,611,20,34,680
captureX65Y0P0065.jpg,3.712,1.776,0.144,63.22,3.716,73,670,21,36,756
captureX65Y0P0065.jpg,3.72,1.176,0.136,63.824,3.724,71,646,21,35,735
captureX65Y0P0065.jpg,3.728,0.568,0.136,64.428,3.728,69,656,21,36,756
captureX65Y0P0065.jpg,4.344,2.984,0.12,62.00919995,4.344,57,505,18,31,558
captureX65Y0P0065.jpg,4.344,2.384,0.12,62.612,4.348,60,501,19,30,570
captureX65Y0P0065.jpg,4.352,1.776,0.12,63.21719995,4.352,55,513,19,31,589
captureX65Y0P0065.jpg,4.36,1.176,0.12,63.82,4.36,60,508,19,30,570
captureX65Y0P0065.jpg,4.36,0.576,0.12,64.424,4.364,60,475,18,29,522
captureX65Y0P0065.jpg,4.976,2.952,0.104,62.048,4.98,47,397,16,27,432
captureX65Y0P0065.jpg,4.984,2.344,0.096,62.6545,4.984,40,348,15,25,375
captureX65Y0P0065.jpg,4.992,1.752,0.096,63.244,4.992,38,328,15,24,360
captureX65Y0P0065.jpg,4.992,1.144,0.096,63.856,4.996,37,353,16,25,400
captureX65Y0P0065.jpg,5,0.528,0.104,64.468,5,44,380,16,26,416
captureX65Y0P0065.jpg,5.616,2.992,0.12,62.004,5.616,55,483,18,30,540
captureX65Y0P0065.jpg,5.616,2.384,0.12,62.61075854,5.616,29,421,17,30,510
captureX65Y0P0065.jpg,5.624,1.784,0.112,63.212,5.628,49,425,17,28,476
captureX65Y0P0065.jpg,5.632,1.184,0.104,63.816,5.636,48,401,16,27,432
captureX65Y0P0065.jpg,5.64,0.576,0.112,64.41866669,5.64,48,429,17,28,476
captureX65Y0P0065.jpg,6.256,2.952,0.12,62.044,6.256,61,497,18,30,540
captureX65Y0P0065.jpg,6.264,2.344,0.112,62.656,6.264,60,473,18,29,522
captureX65Y0P0065.jpg,6.264,1.744,0.12,63.252,6.268,55,475,18,30,540
captureX65Y0P0065.jpg,6.272,1.144,0.112,63.852,6.276,58,437,17,28,476
captureX65Y0P0065.jpg,6.28,0.536,0.112,64.46,6.28,58,456,18,28,504
captureX66Y0P0066.jpg,0.52,3.272,0.136,62.728,0.524,67,634,21,35,735
captureX66Y0P0066.jpg,0.52,2.672,0.136,63.328,0.524,68,641,21,35,735
captureX66Y0P0066.jpg,0.528,2.064,0.136,63.92917651,0.532,71,645,21,35,735
captureX66Y0P0066.jpg,0.536,1.464,0.136,64.536,0.536,70,652,21,35,735
captureX66Y0P0066.jpg,1.16,3.32,0.144,62.68,1.164,71,681,22,35,770
captureX66Y0P0066.jpg,1.16,2.72,0.136,63.28,1.16,71,644,21,35,735
captureX66Y0P0066.jpg,1.168,1.512,0.144,64.484,1.168,61,674,23,36,828
captureX66Y0P0066.jpg,1.16,2.112,0.136,63.88117651,1.164,74,655,21,35,735
captureX66Y0P0066.jpg,1.792,3.24,0.136,62.76,1.796,75,655,21,35,735
captureX66Y0P0066.jpg,1.792,2.632,0.136,63.36682349,1.796,69,668,22,35,770
captureX66Y0P0066.jpg,1.808,2.032,0.136,63.968,1.808,73,658,21,35,735
captureX66Y0P0066.jpg,1.808,1.424,0.144,64.572,1.812,74,699,22,36,792
captureX66Y0P0066.jpg,2.432,3.28,0.136,62.716,2.432,67,605,20,34,680
captureX66Y0P0066.jpg,2.44,2.68,0.128,63.318875,2.44,66,580,20,33,660
captureX66Y0P0066.jpg,2.44,2.072,0.136,63.924,2.444,70,606,20,34,680
captureX66Y0P0066.jpg,2.44,1.472,0.136,64.52521216,2.444,70,631,21,34,714
captureX66Y0P0066.jpg,3.064,3.312,0.112,62.684,3.064,36,405,16,28,448
captureX66Y0P0066.jpg,3.072,2.704,0.112,63.292,3.076,47,425,17,28,476
captureX66Y0P0066.jpg,3.072,2.104,0.112,63.892,3.076,53,418,16,28,448
captureX66Y0P0066.jpg,3.08,1.504,0.112,64.496,3.08,55,455,17,29,493
captureX66Y0P0066.jpg,3.704,3.344,0.136,62.65321216,3.708,67,625,21,34,714
captureX66Y0P0066.jpg,3.712,2.744,0.136,63.256,3.712,73,661,21,35,735
captureX66Y0P0066.jpg,3.712,2.136,0.136,63.85878784,3.716,71,637,21,34,714
captureX66Y0P0066.jpg,3.72,1.536,0.136,64.464,3.72,71,650,21,35,735
captureX66Y0P0066.jpg,4.336,3.344,0.12,62.652,4.34,59,504,19,30,570
captureX66Y0P0066.jpg,4.344,2.744,0.12,63.256,4.348,56,498,18,31,558
captureX66Y0P0066.jpg,4.352,2.144,0.12,63.856,4.352,57,517,19,31,589
captureX66Y0P0066.jpg,4.36,1.536,0.12,64.46,4.36,58,488,18,30,540
captureX66Y0P0066.jpg,4.976,3.312,0.096,62.688,4.98,40,350,15,25,375
captureX66Y0P0066.jpg,4.992,2.72,0.096,63.276,4.992,37,329,15,24,360
captureX66Y0P0066.jpg,4.992,2.104,0.096,63.892,4.992,41,337,15,24,360
captureX66Y0P0066.jpg,4.992,1.496,0.104,64.504,4.996,43,394,16,27,432
captureX66Y0P0066.jpg,5.608,3.352,0.12,62.644,5.612,27,417,17,30,510
captureX66Y0P0066.jpg,5.624,2.752,0.112,63.24533325,5.624,48,428,17,28,476
captureX66Y0P0066.jpg,5.624,2.144,0.104,63.84953857,5.628,45,412,17,27,459
captureX66Y0P0066.jpg,5.632,1.544,0.112,64.452,5.632,47,427,17,28,476
captureX66Y0P0066.jpg,6.256,3.312,0.112,62.688,6.256,56,482,19,29,551
captureX66Y0P0066.jpg,6.264,2.712,0.112,63.288,6.264,55,470,18,29,522
captureX66Y0P0066.jpg,6.264,2.112,0.112,63.888,6.268,51,478,19,29,551
captureX66Y0P0066.jpg,6.28,1.496,0.112,64.5,6.28,54,462,19,28,532
captureX67Y0P0067.jpg,0.544,3.128,0.136,63.872,0.544,71,655,21,35,735
captureX67Y0P0067.jpg,0.544,2.528,0.136,64.472,0.548,68,638,21,35,735
captureX67Y0P0067.jpg,1.184,3.192,0.168,63.804,1.184,66,987,31,39,1209
captureX67Y0P0067.jpg,1.184,2.576,0.144,64.42,1.188,63,670,22,36,792
captureX67Y0P0067.jpg,1.816,3.096,0.136,63.904,1.82,68,656,22,35,770
captureX67Y0P0067.jpg,1.824,2.488,0.144,64.508,1.824,77,678,21,36,756
captureX67Y0P0067.jpg,2.456,3.136,0.128,63.86,2.456,65,610,21,34,714
captureX67Y0P0067.jpg,2.456,2.536,0.136,64.464,2.456,70,621,20,35,700
captureX67Y0P0067.jpg,3.088,3.168,0.112,63.82933325,3.088,51,413,16,28,448
captureX67Y0P0067.jpg,3.096,2.568,0.112,64.432,3.096,53,449,17,29,493
captureX67Y0P0067.jpg,3.728,3.2,0.136,63.796,3.728,70,631,21,34,714
captureX67Y0P0067.jpg,3.736,2.6,0.136,64.4,3.736,73,631,20,35,700
captureX67Y0P0067.jpg,4.36,3.2,0.12,63.79462061,4.364,61,495,18,30,540
captureX67Y0P0067.jpg,4.368,2.6,0.12,64.396,4.372,60,469,17,30,510
captureX67Y0P0067.jpg,5,3.168,0.096,63.828,5.004,42,320,14,24,336
captureX67Y0P0067.jpg,5.008,2.56,0.104,64.44,5.008,44,375,15,27,405
captureX67Y0P0067.jpg,5.64,3.208,0.112,63.788,5.64,45,404,16,28,448
captureX67Y0P0067.jpg,5.648,2.608,0.112,64.388,5.648,46,428,17,28,476
captureX67Y0P0067.jpg,6.28,3.168,0.104,63.82553857,6.284,57,426,17,27,459
captureX67Y0P0067.jpg,6.296,2.56,0.112,64.436,6.296,55,452,18,28,504
captureX68Y0P0068.jpg,0.56,3.456,0.128,64.5376001,0.56,80,584,21,31,651
captureX68Y0P0068.jpg,1.208,3.48,0.112,64.51304346,1.208,73,501,23,25,575
captureX68Y0P0068.jpg,1.816,3.432,0.144,64.564,1.82,74,703,22,36,792
captureX68Y0P0068.jpg,2.472,3.464,0.12,64.53,2.476,80,553,21,29,609
captureX68Y0P0068.jpg,3.104,3.488,0.096,64.50490918,3.104,60,377,18,23,414
captureX68Y0P0068.jpg,3.76,3.496,0.104,64.49719995,3.764,78,397,21,21,441
captureX68Y0P0068.jpg,4.384,3.512,0.088,64.48211768,4.388,66,302,18,18,324
captureX68Y0P0068.jpg,5.016,3.496,0.096,64.50342847,5.016,51,332,16,22,352
captureX68Y0P0068.jpg,6.304,3.496,0.096,64.50266675,6.304,67,379,19,22,418
captureX68Y2P0076.jpg,0.536,3.448,0.128,64.54516138,2.54,72,605,21,32,672
captureX68Y2P0076.jpg,0.536,2.856,0.136,65.14,2.54,72,616,20,34,680
captureX68Y2P0076.jpg,1.168,3.48,0.104,64.518,3.172,56,394,17,25,425
captureX68Y2P0076.jpg,1.168,2.888,0.112,65.112,3.168,54,448,17,29,493
captureX68Y2P0076.jpg,1.824,3.488,0.112,64.5076521,3.828,82,453,21,24,504
captureX68Y2P0076.jpg,1.808,2.92,0.136,65.076,3.812,71,636,21,34,714
captureX68Y2P0076.jpg,2.456,3.496,0.096,64.50080005,4.46,74,356,18,21,378
captureX68Y2P0076.jpg,2.448,2.928,0.12,65.072,4.452,59,478,18,29,522
captureX68Y2P0076.jpg,3.08,3.488,0.096,64.51,5.08,43,329,15,23,345
captureX68Y2P0076.jpg,3.088,2.88,0.104,65.116,5.088,43,379,16,26,416
captureX68Y2P0076.jpg,3.72,2.928,0.112,65.068,5.72,46,424,17,28,476
captureX68Y2P0076.jpg,4.368,3.488,0.104,64.51182617,6.368,63,404,18,24,432
captureX68Y2P0076.jpg,4.368,2.888,0.112,65.108,6.368,56,451,18,28,504
captureX68Y2P0076.jpg,5.008,2.936,0.104,65.064,7.008,48,383,17,25,425
captureX68Y2P0076.jpg,5.64,2.96,0.12,65.036,7.644,64,516,19,30,570
captureX68Y2P0076.jpg,6.28,2.968,0.12,65.02533325,8.284,60,521,19,31,589
captureX67Y2P0077.jpg,0.536,3.08,0.128,63.92,2.536,69,595,20,33,660
captureX67Y2P0077.jpg,0.536,2.472,0.136,64.524,2.54,67,622,21,34,714
captureX67Y2P0077.jpg,0.536,1.872,0.136,65.128,2.54,69,638,21,35,735
captureX67Y2P0077.jpg,1.16,3.104,0.112,63.892,3.164,48,425,17,28,476
captureX67Y2P0077.jpg,1.168,2.504,0.112,64.492,3.168,51,432,17,28,476
captureX67Y2P0077.jpg,1.176,1.904,0.112,65.096,3.176,57,452,17,29,493
captureX67Y2P0077.jpg,1.8,3.144,0.136,63.856,3.804,74,661,21,35,735
captureX67Y2P0077.jpg,1.808,2.536,0.136,64.46,3.808,72,635,21,34,714
captureX67Y2P0077.jpg,1.808,1.936,0.136,65.064,3.808,72,657,21,35,735
