SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,cX,cY
subImage_9,lightHole,257,746,0.89053154,0.73407114,0.9423461,0.7557977,492.5247762,1301.72107
subImage_9,darkHole,257,746,0.59165406,0.29175863,0.6269498,0.3136578,413.5905946,971.8203236
subImage_9,lightHole,257,746,0.14968076,0.14933407,0.18260264,0.1704652,299.6984179,865.2851293
subImage_9,lightHole,257,746,0.150465,0.97895104,0.18283765,0.99981475,299.8293901,1484.079638
subImage_9,lightHole,257,746,0.7475888,0.052388206,0.77869976,0.07271863,453.1280811,792.664849
subImage_9,lightHole,257,746,0.4483545,0.68674785,0.48375896,0.707945,376.7765807,1266.220429
subImage_9,darkHole,257,746,0.14200999,0.7360907,0.17001735,0.7600889,297.0955126,1304.075006
subImage_9,lightHole,257,746,0.7466346,0.15026155,0.77427566,0.16866946,452.4369688,864.961268
subImage_9,darkHole,257,746,0.4380724,0.14678493,0.4821503,0.17074761,375.2486169,864.4396372
subImage_9,darkHole,257,746,0.2916124,0.24452111,0.3224119,0.2692031,335.9021202,937.6191295
subImage_9,lightHole,257,746,0.14692917,0.39529136,0.17738381,0.41461658,298.6742186,1048.095663
subImage_9,darkHole,257,746,0.44018713,0.83199835,0.47997504,0.85571706,375.240839,1375.517848
subImage_9,darkHole,257,746,0.74993575,0.3933631,0.7895421,0.4175543,454.8229005,1048.472182
subImage_9,darkHole,257,746,0.6043244,0.7806963,0.6350732,0.80377275,416.2625897,1337.006945
subImage_9,lightHole,257,746,0.7549496,0.5916441,0.7846489,0.6105691,454.8384104,1194.425534
subImage_9,darkHole,257,746,0.13451827,0.4903829,0.16614944,0.5151054,295.6357999,1121.047149
subImage_9,halfHole,257,746,0.6076319,0.7322708,0.6351186,0.75463915,416.6934425,1300.617402
subImage_9,lightHole,257,746,0.44058436,0.3919171,0.47019598,0.4133705,374.0352737,1046.372275
subImage_9,darkHole,257,746,0.5942637,0.5855292,0.6300039,0.60520226,414.3183869,1190.142837
subImage_9,darkHole,257,746,0.13618387,0.68669635,0.16655642,0.7108714,295.9021274,1267.29277
subImage_9,darkHole,257,746,0.6004086,0.33804357,0.6259143,0.36534876,414.5824913,1008.365338
subImage_9,halfHole,257,746,0.14760035,0.34602857,0.18169525,0.36721504,299.3144853,1012.039864
subImage_9,darkHole,257,746,0.29514614,0.003637117,0.32873476,0.022752732,337.1686947,755.8434136
subImage_9,darkHole,257,746,0.29578587,0.9797079,0.33155116,0.99927837,337.6128094,1484.161876
subImage_9,darkHole,257,746,0.14026134,0.783237,0.16766901,0.8088286,296.56905,1339.840459
subImage_9,lightHole,257,746,0.14113194,0.006505361,0.16869842,0.024653114,296.8132003,757.6221113
subImage_9,lightHole,257,746,0.44434404,0.29356307,0.47238654,0.31354734,374.7998799,972.4521833
subImage_9,lightHole,257,746,0.8916103,0.005638443,0.9376255,0.024891488,492.056807,757.3876643
subImage_9,darkHole,257,746,0.29452816,0.93308043,0.32759908,0.9517015,336.9433497,1449.02367
subImage_9,darkHole,257,746,0.7522292,0.98105913,0.791815,0.99999976,455.4096793,1484.934968
subImage_9,halfHole,257,746,0.14354542,0.19660808,0.17500551,0.22895786,297.9337944,904.7360968
subImage_9,darkHole,257,746,0.585653,0.000989065,0.623612,0.020770138,412.3905517,754.1161827
subImage_9,lightHole,257,746,0.14325106,0.05054364,0.17228533,0.07328871,297.5464267,792.1894661
subImage_9,darkHole,257,746,0.7498342,0.19832028,0.7871922,0.21969098,454.5078931,901.9182011
subImage_9,darkHole,257,746,0.13548063,0.54139686,0.16773227,0.56163234,295.9628571,1157.429888
subImage_9,darkHole,257,746,0.29550844,0.04994357,0.32672623,0.06982636,336.9571554,790.6741828
subImage_9,darkHole,257,746,0.29258707,0.39242664,0.32450762,0.4119031,336.2966684,1046.014998
subImage_9,lightHole,257,746,0.74518937,0.00541579,0.77361345,0.023908062,452.1661626,756.9377969
subImage_9,lightHole,257,746,0.88928723,0.49096063,0.9320688,0.51303184,491.0442535,1120.489191
subImage_9,darkHole,257,746,0.13378863,0.63816416,0.1693762,0.6598522,295.95668,1230.160106
subImage_9,lightHole,257,746,0.75001603,0.29718754,0.78423303,0.31883457,454.1510051,975.776247
subImage_9,lightHole,257,746,0.43634778,0.1973919,0.47140718,0.21797529,373.6465121,900.9319604
subImage_9,lightHole,257,746,0.45208147,0.9325669,0.48280686,0.9529075,377.1331508,1449.281945
subImage_9,lightHole,257,746,0.14144392,0.24844502,0.17194131,0.27004832,297.2700025,939.3980156
subImage_9,darkHole,257,746,0.7508952,0.8334286,0.7871986,0.85912114,454.645054,1377.321062
subImage_9,darkHole,257,746,0.7484282,0.09936451,0.78550136,0.12054188,454.1099519,828.0250834
subImage_9,darkHole,257,746,0.13370335,0.43702132,0.16772841,0.4658974,295.7339812,1082.788685
subImage_9,darkHole,257,746,0.5950283,0.63087803,0.62615573,0.6556149,413.922146,1225.861868
subImage_9,halfHole,257,746,0.44568998,0.43540525,0.4798432,0.46348563,375.931013,1081.286299
subImage_9,halfHole,257,746,0.44823924,0.7818378,0.48210144,0.80654263,376.5487771,1338.46591
subImage_9,darkHole,257,746,0.8894094,0.09685743,0.93691856,0.12025169,491.6831454,826.9817023
subImage_9,halfHole,257,746,0.14753066,0.101035826,0.17845733,0.124017395,298.8894573,829.9448514
subImage_9,halfHole,257,746,0.5933539,0.6351789,0.62572294,0.6573766,413.651378,1228.123206
subImage_9,darkHole,257,746,0.1414678,0.9327179,0.18166743,0.95333827,298.5228767,1449.498957
subImage_9,halfHole,257,746,0.44372138,0.4863223,0.47600612,0.51175267,375.1849843,1118.281967
subImage_9,darkHole,257,746,0.44105995,0.09592694,0.47028694,0.12174161,374.1080744,827.1903685
subImage_9,darkHole,257,746,0.75177896,0.34415323,0.7842771,0.36715406,454.3832014,1011.317618
subImage_9,darkHole,257,746,0.4438347,0.5388149,0.475137,0.5601818,375.0878619,1155.925769
subImage_9,darkHole,257,746,0.4334869,0.001205515,0.46175808,0.022674156,372.0389807,754.9071175
subImage_9,halfHole,257,746,0.7531304,0.88369375,0.7924426,0.90631247,455.60613,1413.67232
subImage_9,darkHole,257,746,0.2873841,0.19521303,0.32214433,0.21857642,335.3244023,900.3434653
subImage_9,halfHole,257,746,0.44393638,0.34129274,0.4783412,0.36686778,375.5126677,1010.143874
subImage_9,lightHole,257,746,0.896382,0.5394759,0.9323618,0.56119186,491.9935726,1156.54908
subImage_9,lightHole,257,746,0.75152135,0.7873307,0.7849636,0.80721664,454.4383169,1340.766155
subImage_9,darkHole,257,746,0.6009679,0.6826871,0.6290399,0.704012,415.0559981,1263.238757
subImage_9,darkHole,257,746,0.5977022,0.3877897,0.6251751,0.40968382,414.1397361,1043.457623
subImage_9,darkHole,257,746,0.44308218,0.341216,0.4788667,0.36763164,375.4704311,1010.40017
subImage_10,darkHole,257,1492,0.60997117,0.6558949,0.6560671,0.6874217,419.6859137,1993.057075
subImage_10,darkHole,257,1492,0.29574823,0.028608618,0.33156928,0.05003701,337.6103011,1521.33482
subImage_10,darkHole,257,1492,0.60841,0.12072544,0.6495788,0.14394218,418.6515622,1590.721021
subImage_10,lightHole,257,1492,0.45710617,0.2249383,0.48915157,0.24513976,378.5941196,1667.339119
subImage_10,lightHole,257,1492,0.90533143,0.17487991,0.9501331,0.19559886,495.4271906,1630.188579
subImage_10,darkHole,257,1492,0.31177756,0.9597162,0.3460291,0.9824914,341.5281564,2216.443425
subImage_10,lightHole,257,1492,0.9104146,0.37353036,0.94516534,0.39183408,495.4420188,1777.480935
subImage_10,lightHole,257,1492,0.90148765,0.028858922,0.9400177,0.048605308,493.6334373,1520.894158
subImage_10,lightHole,257,1492,0.7638661,0.7662807,0.7951309,0.7866805,457.331119,2071.254539
subImage_10,lightHole,257,1492,0.9034593,0.078686185,0.94205976,0.09831295,494.1492,1558.020678
subImage_10,lightHole,257,1492,0.90736353,0.22479665,0.94749635,0.24432111,495.3494957,1666.980925
subImage_10,darkHole,257,1492,0.4513208,0.61490846,0.48999706,0.63627166,377.9593445,1958.690182
subImage_10,darkHole,257,1492,0.30388272,0.37119046,0.33336768,0.39355958,338.8866756,1777.251763
subImage_10,lightHole,257,1492,0.7659471,0.86390096,0.79838485,0.8858508,458.0166554,2144.657402
subImage_10,darkHole,257,1492,0.75303817,0.07577458,0.788042,0.10147541,455.0288027,1558.114246
subImage_10,darkHole,257,1492,0.29444626,0.12569973,0.33061907,0.14659494,337.3208945,1593.565912
subImage_10,lightHole,257,1492,0.9040674,0.12734243,0.9475332,0.14811757,494.9306755,1594.746582
subImage_10,lightHole,257,1492,0.14803417,0.07757749,0.17890452,0.09994253,299.0116215,1558.214965
subImage_10,lightHole,257,1492,0.9161182,0.96142966,0.95140976,0.9807365,496.9773431,2216.427974
subImage_10,lightHole,257,1492,0.1473237,0.22563773,0.18079345,0.24767466,299.1630534,1668.545523
subImage_10,lightHole,257,1492,0.4536843,0.1286951,0.48655355,0.1470451,377.8205637,1594.851097
subImage_10,darkHole,257,1492,0.29798737,0.46881258,0.331598,0.49101385,337.901722,1850.015262
subImage_10,darkHole,257,1492,0.458242,0.37015703,0.48975423,0.39231014,378.8175154,1776.400257
subImage_10,darkHole,257,1492,0.616736,0.56267464,0.6504799,0.58572316,419.8372441,1920.352381
subImage_10,darkHole,257,1492,0.45622092,0.17504315,0.48774415,0.19536847,378.2995124,1630.163534
subImage_10,darkHole,257,1492,0.7605521,0.22448872,0.78908867,0.2481807,456.1288396,1668.305695
subImage_10,darkHole,257,1492,0.15261044,0.27195367,0.18682075,0.2980191,300.6169068,1704.599848
subImage_10,lightHole,257,1492,0.45305875,0.27334285,0.48866227,0.29430965,378.0111513,1703.73438
subImage_10,darkHole,257,1492,0.46436656,0.9120121,0.49445415,0.93531245,380.20846,2181.052057
subImage_10,lightHole,257,1492,0.4538787,0.030214345,0.48683077,0.046894882,377.8811671,1520.761742
subImage_10,darkHole,257,1492,0.15487374,0.46787274,0.19400232,0.49253467,301.8305736,1850.231962
subImage_10,darkHole,257,1492,0.29567114,0.6650863,0.34682414,0.68576753,339.5606428,1995.86849
subImage_10,darkHole,257,1492,0.6165101,0.75939447,0.6620635,0.7840363,421.2967041,2067.699668
subImage_10,darkHole,257,1492,0.6095722,0.31915683,0.64232904,0.33911633,417.8693054,1737.535889
subImage_10,darkHole,257,1492,0.31181896,0.7134725,0.3485549,0.73939574,341.8580419,2033.919847
subImage_10,darkHole,257,1492,0.608336,0.023435233,0.64688486,0.045947876,418.2958767,1517.8799
subImage_10,darkHole,257,1492,0.61840904,0.80875206,0.65179515,0.83290964,420.221238,2104.339815
subImage_10,darkHole,257,1492,0.61658263,0.9582938,0.6506165,0.9783434,419.8350919,2214.365684
subImage_10,darkHole,257,1492,0.3031335,0.31841227,0.3346219,0.34130174,338.9515681,1738.073327
subImage_10,darkHole,257,1492,0.7564565,0.17502168,0.7901345,0.19737624,455.7369414,1630.904422
subImage_10,lightHole,257,1492,0.76647526,0.8157618,0.7987179,0.8362796,458.1273232,2108.211433
subImage_10,darkHole,257,1492,0.460749,0.76123416,0.49290255,0.7850986,379.5442238,2068.782126
subImage_10,darkHole,257,1492,0.6179909,0.91020846,0.66106164,0.92991865,421.3582534,2178.367412
subImage_10,lightHole,257,1492,0.76425016,0.4714458,0.79244757,0.4918745,457.0356578,1851.318466
subImage_10,lightHole,257,1492,0.7581887,0.37364495,0.7910582,0.3937576,456.0782276,1778.241155
subImage_10,darkHole,257,1492,0.31010926,0.56778175,0.34318498,0.5878896,340.9483093,1923.065417
subImage_10,darkHole,257,1492,0.14763626,0.322204,0.18267426,0.34708104,299.4449023,1741.643316
subImage_10,darkHole,257,1492,0.16306557,0.6177202,0.19579926,0.64153886,303.1141305,1961.703624
subImage_10,halfHole,257,1492,0.16628073,0.71668994,0.19622323,0.7409468,303.581759,2035.698517
subImage_10,darkHole,257,1492,0.7651089,0.6653187,0.7952945,0.6884331,457.5118378,1996.949436
subImage_10,darkHole,257,1492,0.7533517,0.02743767,0.7893003,0.051333267,455.2307834,1521.38156
subImage_10,darkHole,257,1492,0.30589366,0.22346486,0.33258897,0.2476736,339.045018,1667.734646
subImage_10,darkHole,257,1492,0.6096022,0.36707452,0.64504033,0.38995734,418.2215672,1774.372883
subImage_10,lightHole,257,1492,0.00904646,0.76822585,0.06299979,0.7951585,266.2579434,2075.142364
subImage_10,darkHole,257,1492,0.60734564,0.22048998,0.6449479,0.24233066,417.9197182,1664.632097
subImage_10,lightHole,257,1492,0.907928,0.32339332,0.9505352,0.34458292,495.8125171,1741.155134
subImage_10,lightHole,257,1492,0.9144613,0.91456413,0.9504889,0.9324153,496.6461058,2180.923331
subImage_10,lightHole,257,1492,0.90483403,0.6185214,0.9521987,0.63783425,495.628704,1960.620655
subImage_10,darkHole,257,1492,0.30786094,0.51815206,0.33539262,0.5399166,339.6580831,1886.6596
subImage_10,darkHole,257,1492,0.61396694,0.46516463,0.65603685,0.49133477,420.1954877,1848.774275
subImage_10,darkHole,257,1492,0.29890338,0.27142268,0.3415005,0.29467937,339.2918969,1703.156068
subImage_10,lightHole,257,1492,0.9116666,0.81551135,0.94952387,0.8365113,496.1629713,2108.204452
subImage_10,darkHole,257,1492,0.3138857,0.9097269,0.34880272,0.9336742,342.15546,2179.588623
subImage_10,lightHole,257,1492,0.7740208,0.9630651,0.8070054,0.9821161,460.1618662,2217.552584
subImage_10,lightHole,257,1492,0.91509545,0.86420566,0.94900006,0.88471055,496.5362729,2144.345746
subImage_10,darkHole,257,1492,0.61664176,0.8594319,0.65077376,0.88186646,419.8628948,2141.504295
subImage_10,lightHole,257,1492,0.91158,0.71765655,0.9466958,0.73870385,495.7884443,2035.222429
subImage_10,darkHole,257,1492,0.4564126,0.5659776,0.49010515,0.59022033,378.6275329,1923.261819
subImage_10,lightHole,257,1492,0.15131241,0.12789513,0.18450391,0.1489717,300.1523976,1595.271331
subImage_10,darkHole,257,1492,0.30389002,0.6169869,0.34136793,0.6376215,339.9156466,1959.96893
subImage_10,darkHole,257,1492,0.45490384,0.32067022,0.49240008,0.34403977,378.7285538,1739.936825
subImage_10,darkHole,257,1492,0.29406387,0.07386899,0.32883653,0.098465,337.042701,1556.280579
subImage_10,halfHole,257,1492,0.75983024,0.12891173,0.7875397,0.14968432,455.8370395,1595.91633
subImage_10,darkHole,257,1492,0.15771225,0.66779304,0.19137976,0.6888628,301.8583229,1998.032627
subImage_10,lightHole,257,1492,0.16220248,0.7679884,0.19812918,0.78926593,303.3026176,2072.855859
subImage_10,darkHole,257,1492,0.6103987,0.17011958,0.64454323,0.19310696,418.2600393,1627.483502
subImage_10,lightHole,257,1492,0.7672559,0.91262174,0.7999919,0.9383329,458.3913433,2182.406085
subImage_10,darkHole,257,1492,0.30599725,0.42279232,0.33951303,0.44360912,339.9480718,1815.167735
subImage_10,halfHole,257,1492,0.14702405,0.028833212,0.18183836,0.055269554,299.2588202,1523.370332
subImage_10,darkHole,257,1492,0.45573792,0.81440383,0.48862448,0.83433366,378.3505687,2106.979084
subImage_10,lightHole,257,1492,0.7636708,0.27606905,0.7953026,0.29706556,457.328086,1705.779206
subImage_10,halfHole,257,1492,0.15005673,0.42196673,0.18969981,0.44557798,300.6587165,1815.594177
subImage_10,lightHole,257,1492,0.45464092,0.0789004,0.4856603,0.09783662,377.8287093,1557.922908
subImage_10,darkHole,257,1492,0.14875384,0.4206784,0.18819913,0.44739705,300.2984566,1815.792147
subImage_10,halfHole,257,1492,0.4615024,0.5196088,0.49642476,0.5423488,380.093641,1888.110184
subImage_10,lightHole,257,1492,0.7644788,0.5223133,0.79165405,0.5447097,456.9630716,1889.999571
subImage_10,darkHole,257,1492,0.7595236,0.6181844,0.79182124,0.6381695,456.3478083,1960.62001
subImage_10,halfHole,257,1492,0.15262766,0.37053722,0.19555801,0.39631343,301.741859,1778.035293
subImage_10,halfHole,257,1492,0.16662258,0.91306686,0.20761998,0.9373196,305.0901688,2182.194142
subImage_10,darkHole,257,1492,0.59779954,0.5163024,0.64680517,0.53858525,416.9317048,1885.473094
subImage_10,halfHole,257,1492,0.464212,0.95966774,0.49352515,0.9821539,380.0692235,2216.29947
subImage_10,lightHole,257,1492,0.90606195,0.666535,0.9477459,0.6867707,495.2143109,1996.783025
subImage_10,halfHole,257,1492,0.46037167,0.41973728,0.49002457,0.44293144,379.1259168,1813.775434
subImage_10,darkHole,257,1492,0.15614812,0.5163801,0.20779328,0.5418995,303.7664701,1886.738281
subImage_10,lightHole,257,1492,0.1500864,0.37302446,0.19166833,0.39478204,300.9154834,1778.391825
subImage_10,lightHole,257,1492,0.14709806,0.17728283,0.18003115,0.19611704,299.0361041,1631.278151
subImage_10,darkHole,257,1492,0.46576005,0.9577068,0.49353114,0.9812369,380.2689179,2215.225994
subImage_10,darkHole,257,1492,0.4550239,0.46716693,0.48782045,0.49028257,378.1555004,1849.128662
subImage_10,darkHole,257,1492,0.16029948,0.962327,0.19608417,0.9838641,302.7952992,2217.929292
subImage_10,lightHole,257,1492,0.009684063,0.9088565,0.05245384,0.943219,264.9847203,2182.824168
subImage_10,darkHole,257,1492,0.906235,0.51846504,0.949704,0.54100996,495.4881578,1887.184177
subImage_10,darkHole,257,1492,0.29591447,0.17525968,0.32901913,0.19608377,337.3039677,1630.511106
subImage_11,darkHole,257,2238,0.61635137,0.10312137,0.65743047,0.12818092,420.6809659,2324.275755
subImage_11,darkHole,257,2238,0.32162476,0.7958492,0.3596634,0.8174873,344.5455277,2839.774516
subImage_11,darkHole,257,2238,0.3157537,0.10613784,0.3496132,0.13013116,342.4996451,2326.128336
subImage_11,lightHole,257,2238,0.7702742,0.060315344,0.80383176,0.07975586,459.2726182,2290.246558
subImage_11,darkHole,257,2238,0.3214687,0.5969084,0.36323768,0.6220188,344.9847711,2692.659847
subImage_11,darkHole,257,2238,0.3181921,0.54954386,0.358709,0.5716588,343.9817916,2656.208588
subImage_11,darkHole,257,2238,0.31704637,0.15574259,0.3493064,0.17952159,342.6263321,2363.053538
subImage_11,darkHole,257,2238,0.6185826,0.14918637,0.6562947,0.17823353,420.8217343,2360.127625
subImage_11,darkHole,257,2238,0.6167717,0.29780802,0.656972,0.324682,420.676064,2470.188777
subImage_11,darkHole,257,2238,0.61893266,0.2507804,0.65745085,0.27327177,421.0152822,2433.47146
subImage_11,darkHole,257,2238,0.4812168,0.89482623,0.5188291,0.91656196,385.5058976,2913.647797
subImage_11,lightHole,257,2238,0.47406068,0.502427,0.5019757,0.52016926,382.4206773,2619.428398
subImage_11,darkHole,257,2238,0.31987706,0.6990045,0.35694185,0.7208841,343.9712296,2767.618431
subImage_11,darkHole,257,2238,0.6302382,0.44742626,0.6599204,0.47299227,422.7853762,2581.316112
subImage_11,darkHole,257,2238,0.47910696,0.5988258,0.5165542,0.62257814,384.9424564,2693.583676
subImage_11,darkHole,257,2238,0.3210548,0.5013069,0.36586344,0.52125514,345.2689924,2619.415636
subImage_11,darkHole,257,2238,0.15957175,0.105890356,0.19594568,0.12933561,302.68399,2325.739286
subImage_11,darkHole,257,2238,0.6256825,0.34818393,0.66242045,0.37288877,422.5212258,2506.960118
subImage_11,darkHole,257,2238,0.7780116,0.30293068,0.815026,0.32941002,461.7053323,2473.863081
subImage_11,darkHole,257,2238,0.4745738,0.5499406,0.50821006,0.57188207,383.2877252,2656.43985
subImage_11,darkHole,257,2238,0.6205552,0.006818553,0.6516161,0.028298406,420.4740144,2251.098626
subImage_11,darkHole,257,2238,0.31468332,0.05776867,0.34894556,0.079636075,342.2763106,2289.251969
subImage_11,darkHole,257,2238,0.7740217,0.59766215,0.82587534,0.6223043,462.586768,2693.047494
subImage_11,lightHole,257,2238,0.015174119,0.061239067,0.056571886,0.088835,266.2193616,2293.977628
subImage_11,darkHole,257,2238,0.31692553,0.20538828,0.35543144,0.22558431,343.3978698,2398.752776
subImage_11,darkHole,257,2238,0.7878816,0.89637977,0.8229048,0.9186772,463.9860573,2915.016253
subImage_11,lightHole,257,2238,0.9173081,0.011149037,0.9516778,0.031793524,497.164687,2254.017575
subImage_11,darkHole,257,2238,0.62680036,0.49997663,0.6575749,0.5203957,422.0422197,2618.59888
subImage_11,darkHole,257,2238,0.61653763,0.05451345,0.65171057,0.077597395,419.9698938,2287.277345
subImage_11,darkHole,257,2238,0.628748,0.4006638,0.65830183,0.42196488,422.3859031,2544.840496
subImage_11,darkHole,257,2238,0.32123476,0.3529119,0.35960525,0.37468323,344.487942,2509.39298
subImage_11,darkHole,257,2238,0.6152731,0.20415905,0.6532631,0.22427355,420.006903,2397.805359
subImage_11,darkHole,257,2238,0.3268149,0.45033616,0.36494422,0.47458598,345.8910456,2582.995958
subImage_11,halfHole,257,2238,0.7888582,0.9470911,0.81947637,0.9708153,463.6709886,2953.379089
subImage_11,darkHole,257,2238,0.32276228,0.25472456,0.35936633,0.27563295,344.6535262,2435.823351
subImage_11,darkHole,257,2238,0.7809115,0.7492802,0.81367344,0.7728172,461.904165,2805.742333
subImage_11,lightHole,257,2238,0.7738887,0.011860426,0.8041061,0.03303334,459.7723348,2254.745375
subImage_11,lightHole,257,2238,0.7786138,0.3557098,0.81217825,0.37429056,461.4167797,2510.290129
subImage_11,darkHole,257,2238,0.48599118,0.9451613,0.5176439,0.9675078,385.9671114,2951.42556
subImage_11,darkHole,257,2238,0.32144374,0.39933348,0.3539062,0.42516455,343.7824687,2545.537764
subImage_11,lightHole,257,2238,0.1653023,0.014524823,0.20049363,0.033717673,304.0047783,2255.994451
subImage_11,darkHole,257,2238,0.6360176,0.89074147,0.67536396,0.9148237,425.5125328,2911.475812
subImage_11,lightHole,257,2238,0.01467837,0.60786873,0.06512998,0.6276019,267.2553731,2698.830553
subImage_11,darkHole,257,2238,0.78348124,0.70080215,0.8146473,0.7211364,462.3595196,2768.383075
subImage_11,darkHole,257,2238,0.77980155,0.40491682,0.8157386,0.4249433,462.0269113,2547.537825
subImage_11,darkHole,257,2238,0.3235538,0.74917996,0.3541142,0.76933944,344.0803387,2804.407737
subImage_11,darkHole,257,2238,0.15923868,0.45207405,0.1961341,0.47461215,302.6654031,2583.653952
subImage_11,darkHole,257,2238,0.77648586,0.50015646,0.81520313,0.5218836,461.5320353,2619.220946
subImage_11,darkHole,257,2238,0.3371802,0.89527565,0.37413126,0.9185448,348.4035226,2914.55504
subImage_11,halfHole,257,2238,0.46827215,0.10245593,0.5032257,0.13147971,381.8374716,2325.257993
subImage_11,lightHole,257,2238,0.48282743,0.84706414,0.5175552,0.86809677,385.5491644,2877.755018
subImage_11,lightHole,257,2238,0.019891256,0.36031592,0.07469021,0.3816056,269.1537182,2514.736725
subImage_11,darkHole,257,2238,0.32634565,0.84670085,0.374526,0.87272,347.0620066,2879.343977
subImage_11,lightHole,257,2238,0.4742877,0.4027942,0.50488937,0.4224085,382.8242519,2545.800608
subImage_11,lightHole,257,2238,0.015976513,0.013381909,0.06479206,0.039295167,267.3787615,2257.648549
subImage_11,lightHole,257,2238,0.16812985,0.5528148,0.19442181,0.5732236,303.5878882,2658.012313
subImage_11,halfHole,257,2238,0.47350064,0.25102654,0.5075434,0.2777516,383.0641571,2435.234245
subImage_11,darkHole,257,2238,0.7835312,0.79802746,0.81535494,0.8216204,462.456868,2842.128652
subImage_11,halfHole,257,2238,0.46549848,0.05735242,0.49744773,0.07713511,380.7385875,2288.163848
subImage_11,darkHole,257,2238,0.6301843,0.6474157,0.6633668,0.6680872,423.2213147,2728.682575
subImage_11,darkHole,257,2238,0.78218746,0.64904183,0.81681913,0.672185,462.4723472,2730.81761
subImage_11,darkHole,257,2238,0.77809757,0.25643748,0.8109004,0.27644107,461.1862379,2436.763698
subImage_11,darkHole,257,2238,0.7777023,0.2063949,0.80740297,0.23065124,460.6860234,2401.01821
subImage_11,lightHole,257,2238,0.014422371,0.15707727,0.053673178,0.18766108,265.750278,2366.587404
subImage_11,darkHole,257,2238,0.48508012,0.7465069,0.5194136,0.7691334,386.0774422,2803.333839
subImage_11,lightHole,257,2238,0.46492854,0.35275668,0.4990543,0.37363216,380.8717963,2508.943038
subImage_11,lightHole,257,2238,0.15785167,0.05971364,0.19086128,0.08074425,301.8096142,2290.390793
subImage_11,darkHole,257,2238,0.77805257,0.4516457,0.81516635,0.47629637,461.7286316,2584.122391
subImage_11,halfHole,257,2238,0.16844419,0.40238866,0.20448738,0.42620233,304.9217067,2547.064439
subImage_11,darkHole,257,2238,0.7812,0.54905397,0.81167614,0.5736538,461.6845835,2656.770003
subImage_11,darkHole,257,2238,0.335339,0.945227,0.36961192,0.96905786,347.5861943,2952.028262
subImage_11,darkHole,257,2238,0.31916848,0.010894991,0.3525437,0.03114118,343.3150164,2253.679492
subImage_11,darkHole,257,2238,0.7819209,0.8455777,0.8154163,0.8692707,462.2578284,2877.638453
subImage_11,lightHole,257,2238,0.17503522,0.7500888,0.19959064,0.7712767,305.1394232,2805.46934
subImage_11,lightHole,257,2238,0.17005542,0.7026576,0.19827053,0.72163945,304.3298844,2769.262794
subImage_11,halfHole,257,2238,0.47293988,0.20156464,0.5021094,0.2283788,382.2938334,2398.368904
subImage_11,darkHole,257,2238,0.012282176,0.5568551,0.06089788,0.5801903,266.4036371,2662.117928
subImage_11,halfHole,257,2238,0.6341294,0.5489985,0.6619596,0.5688601,423.5474357,2654.961254
subImage_11,darkHole,257,2238,0.16094214,0.15832971,0.19755626,0.18102121,303.0670437,2364.577895
subImage_11,halfHole,257,2238,0.17129792,0.502679,0.20578863,0.5275633,305.4556217,2622.280365
subImage_11,darkHole,257,2238,0.011239018,0.2543157,0.049228054,0.28480074,264.7700187,2439.090433
subImage_11,lightHole,257,2238,0.46829545,0.011231022,0.5027972,0.03034489,381.7854044,2253.507815
subImage_11,darkHole,257,2238,0.005371644,0.80109626,0.058986258,0.82137245,265.2699903,2843.180829
subImage_11,lightHole,257,2238,0.48104864,0.69948006,0.5176519,0.72008604,385.3330218,2767.498153
subImage_11,darkHole,257,2238,0.17753369,0.84791315,0.2145955,0.87176865,307.3886,2879.441311
subImage_11,darkHole,257,2238,0.31636754,0.30508882,0.36317858,0.3248741,344.3216761,2472.97617
subImage_11,lightHole,257,2238,0.17126381,0.30666178,0.20289819,0.32862687,305.0798174,2474.962669
subImage_11,halfHole,257,2238,0.1857055,0.8965932,0.22542319,0.92387116,309.830036,2917.033211
subImage_11,darkHole,257,2238,0.7741634,0.10752028,0.80491114,0.12955366,459.9110812,2326.428581
subImage_11,lightHole,257,2238,0.9176625,0.25587565,0.95445734,0.27527723,497.5673999,2436.120022
subImage_11,lightHole,257,2238,0.92170495,0.5537882,0.95349365,0.5722484,497.9630204,2658.011646
subImage_11,halfHole,257,2238,0.3285364,0.6521194,0.35768855,0.671369,345.1799045,2731.661179
subImage_11,lightHole,257,2238,0.1639406,0.20757212,0.19692622,0.2277772,303.3713857,2400.385295
subImage_11,darkHole,257,2238,0.63280344,0.7454343,0.6714684,0.7672492,424.5989285,2802.23095
subImage_11,darkHole,257,2238,0.014336498,0.40661493,0.055198975,0.43772823,265.9353082,2552.939997
subImage_11,lightHole,257,2238,0.17472842,0.25659382,0.2123946,0.2801645,306.7453079,2438.210858
subImage_11,lightHole,257,2238,0.92163616,0.40358046,0.9525041,0.42247322,497.8270237,2546.118022
subImage_11,darkHole,257,2238,0.4673956,0.1539103,0.4974607,0.17747495,380.9840341,2361.606695
subImage_11,halfHole,257,2238,0.471308,0.30435082,0.51487267,0.3328003,383.7242152,2475.657369
subImage_11,darkHole,257,2238,0.184553,0.95026714,0.22130616,0.9690285,309.1529017,2953.897262
subImage_11,darkHole,257,2238,0.9144173,0.20660698,0.9542039,0.22804639,497.1178281,2400.125708
