SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax
subImage_5,darkHole,0,2984,0.58819914,0.24383576,0.62328845,0.26498944
subImage_5,darkHole,0,2984,0.44920716,0.5896023,0.49046898,0.6161235
subImage_5,lightHole,0,2984,0.13105677,0.1486866,0.17020771,0.17165652
subImage_5,lightHole,0,2984,0.13924995,0.5931217,0.18348669,0.61797404
subImage_5,darkHole,0,2984,0.88354605,0.24129581,0.92701834,0.26150852
subImage_5,darkHole,0,2984,0.75409794,0.7911754,0.79173666,0.81006664
subImage_5,darkHole,0,2984,0.75174546,0.2933409,0.7868483,0.31659207
subImage_5,darkHole,0,2984,0.7474256,0.5387671,0.7850966,0.56379735
subImage_5,lightHole,0,2984,0.1420287,0.6448902,0.17088522,0.670413
subImage_5,darkHole,0,2984,0.8880629,0.04149061,0.92789114,0.06779369
subImage_5,darkHole,0,2984,0.7456579,0.34479845,0.80783415,0.37241578
subImage_5,darkHole,0,2984,0.90494174,0.9357121,0.943413,0.9557306
subImage_5,darkHole,0,2984,0.4351608,0.047002103,0.47827876,0.071366176
subImage_5,lightHole,0,2984,0.28902006,0.6413825,0.32816303,0.66642106
subImage_5,darkHole,0,2984,0.8844345,0.09270785,0.9218823,0.11399094
subImage_5,darkHole,0,2984,0.7407702,0.047426164,0.77728546,0.0732162
subImage_5,darkHole,0,2984,0.43416017,0.1466484,0.47430125,0.16893338
subImage_5,darkHole,0,2984,0.7528042,0.68977344,0.7905478,0.7135565
subImage_5,lightHole,0,2984,0.5983896,0.6412428,0.6317317,0.6619308
subImage_5,lightHole,0,2984,0.1342108,0.2477899,0.16653492,0.26910275
subImage_5,darkHole,0,2984,0.44684678,0.64118326,0.49769467,0.667259
subImage_5,darkHole,0,2984,0.45314938,0.93817604,0.49355158,0.9615577
subImage_5,darkHole,0,2984,0.1345253,0.39334702,0.16980416,0.4189295
subImage_5,darkHole,0,2984,0.74385196,0.14536816,0.77627975,0.17298374
subImage_5,darkHole,0,2984,0.13626279,0.5424545,0.17468795,0.5648645
subImage_5,lightHole,0,2984,0.28327212,0.34483355,0.32373828,0.36836866
subImage_5,lightHole,0,2984,0.29586804,0.7421033,0.32927975,0.7650061
subImage_5,darkHole,0,2984,0.7500151,0.19190428,0.78102845,0.21850044
subImage_5,lightHole,0,2984,0.60087997,0.73809004,0.64569247,0.76325935
subImage_5,lightHole,0,2984,0.12921408,0.19838084,0.1656185,0.22177514
subImage_5,darkHole,0,2984,0.59383917,0.58891827,0.6295012,0.61285293
subImage_5,darkHole,0,2984,0.5939293,0.19241935,0.6276716,0.21623507
subImage_5,lightHole,0,2984,0.43472627,0.0035491576,0.4690619,0.019532492
subImage_5,darkHole,0,2984,0.2807284,0.003718911,0.31341913,0.023645923
subImage_5,darkHole,0,2984,0.7525212,0.5923323,0.7931495,0.6142857
subImage_5,darkHole,0,2984,0.89440006,0.58909976,0.9344108,0.60888094
subImage_5,darkHole,0,2984,0.43822852,0.3451058,0.47999448,0.3671372
subImage_5,darkHole,0,2984,0.9033206,0.88592285,0.9361653,0.90612143
subImage_5,halfHole,0,2984,0.14165482,0.44452283,0.17249654,0.47003037
subImage_5,halfHole,0,2984,0.441198,0.097739905,0.4761043,0.122773595
subImage_5,darkHole,0,2984,0.4493211,0.69040704,0.48823202,0.7136525
subImage_5,darkHole,0,2984,0.88947076,0.53875595,0.92387503,0.5576034
subImage_5,lightHole,0,2984,0.13505135,0.2974983,0.16975708,0.3204137
subImage_5,darkHole,0,2984,0.13248587,0.3471271,0.16869085,0.37043482
subImage_5,halfHole,0,2984,0.5995029,0.54181725,0.62701505,0.5634084
subImage_5,darkHole,0,2984,0.27596334,0.14950338,0.3172958,0.17134625
subImage_5,lightHole,0,2984,0.610732,0.98610806,0.6413731,0.99958897
subImage_5,halfHole,0,2984,0.90000594,0.44223207,0.9286601,0.4614596
subImage_5,darkHole,0,2984,0.59479773,0.4898493,0.6278209,0.5137334
subImage_5,lightHole,0,2984,0.5876727,0.045998633,0.6243851,0.06922036
subImage_5,darkHole,0,2984,0.8940736,0.7873955,0.93138033,0.80565035
subImage_5,halfHole,0,2984,0.4400331,0.1994176,0.47260067,0.21938705
subImage_5,darkHole,0,2984,0.44280142,0.44446766,0.4750576,0.46591523
subImage_5,darkHole,0,2984,0.44202083,0.29265884,0.48420662,0.3147483
subImage_5,lightHole,0,2984,0.29831085,0.8901129,0.33286673,0.9137918
subImage_5,halfHole,0,2984,0.13329755,0.49565956,0.16899517,0.51967716
subImage_5,darkHole,0,2984,0.45348132,0.8896075,0.49181026,0.91129243
subImage_5,lightHole,0,2984,0.612534,0.9368178,0.6444679,0.9575817
subImage_5,darkHole,0,2984,0.5900397,0.44132313,0.62239665,0.46375898
subImage_5,lightHole,0,2984,0.73094547,0.0020502808,0.77588636,0.020163534
subImage_5,darkHole,0,2984,0.7334376,0.0012510704,0.77800924,0.021646922
subImage_5,darkHole,0,2984,0.89136344,0.1433794,0.93055594,0.165875
subImage_5,halfHole,0,2984,0.6041594,0.83755076,0.64178807,0.8641492
subImage_5,darkHole,0,2984,0.6038429,0.7865901,0.6348626,0.80911607
subImage_6,darkHole,0,3730,0.75081456,0.13440266,0.7960295,0.1595367
subImage_6,darkHole,0,3730,0.7587321,0.18365164,0.7919657,0.20702904
subImage_6,lightHole,0,3730,0.15643802,0.38723096,0.1975502,0.4091149
subImage_6,lightHole,0,3730,0.3064322,0.23605512,0.3415538,0.258885
subImage_6,darkHole,0,3730,0.45810524,0.283869,0.4963183,0.3099119
subImage_6,darkHole,0,3730,0.90728885,0.18125167,0.93940616,0.20237502
subImage_6,darkHole,0,3730,0.46167767,0.23188512,0.4988498,0.25953376
subImage_6,darkHole,0,3730,0.75378543,0.037650786,0.79397553,0.060228385
subImage_6,darkHole,0,3730,0.7503579,0.08544592,0.796529,0.11263924
subImage_6,lightHole,0,3730,0.30274296,0.13745254,0.3365206,0.16137546
subImage_6,darkHole,0,3730,0.45864218,0.08655161,0.49376872,0.110857286
subImage_6,lightHole,0,3730,0.30592567,0.18735631,0.3362599,0.20776631
subImage_6,lightHole,0,3730,0.3003578,0.03816031,0.34293061,0.06335362
subImage_6,lightHole,0,3730,0.15645675,0.43546054,0.19190003,0.4578486
subImage_6,lightHole,0,3730,0.15335324,0.18817917,0.19145833,0.20952551
subImage_6,lightHole,0,3730,0.15110746,0.08908473,0.18811063,0.11056515
subImage_6,darkHole,0,3730,0.46501628,0.3818022,0.49888134,0.4063812
subImage_6,lightHole,0,3730,0.15417641,0.33769676,0.19131048,0.35878906
subImage_6,lightHole,0,3730,0.15373482,0.13962765,0.18974772,0.1588812
subImage_6,darkHole,0,3730,0.90470785,0.13216233,0.9388251,0.15274124
subImage_6,darkHole,0,3730,0.7601191,0.38414848,0.7928476,0.40410507
subImage_6,darkHole,0,3730,0.46308976,0.1890536,0.49751654,0.20551497
subImage_6,darkHole,0,3730,0.4675726,0.43310863,0.49635452,0.45655727
subImage_6,darkHole,0,3730,0.75664896,0.23337531,0.7928439,0.2618984
subImage_6,lightHole,0,3730,0.13981938,0.0377525,0.18886216,0.061159324
subImage_6,darkHole,0,3730,0.45567217,0.13517798,0.49005234,0.15979825
subImage_6,darkHole,0,3730,0.76158106,0.4338412,0.7905384,0.45672852
subImage_6,darkHole,0,3730,0.613989,0.23243591,0.64877355,0.25353947
subImage_6,lightHole,0,3730,0.30740952,0.33625892,0.3410307,0.35646284
subImage_6,darkHole,0,3730,0.7584197,0.2829873,0.79026353,0.3055674
subImage_6,darkHole,0,3730,0.46175197,0.33106256,0.49417812,0.3568203
subImage_6,darkHole,0,3730,0.909,0.08101699,0.9508243,0.10380792
subImage_6,darkHole,0,3730,0.6052266,0.33048108,0.6480947,0.35344565
subImage_6,darkHole,0,3730,0.45783076,0.0371319,0.5001845,0.060756963
subImage_6,darkHole,0,3730,0.60954374,0.034228016,0.6436977,0.057972208
subImage_6,lightHole,0,3730,0.30743214,0.43466294,0.34145987,0.45686448
subImage_6,darkHole,0,3730,0.61262906,0.1820354,0.65486944,0.2060714
subImage_6,lightHole,0,3730,0.30562094,0.28620628,0.34419388,0.30982077
subImage_6,darkHole,0,3730,0.90452355,0.23028708,0.94307154,0.2531422
subImage_6,darkHole,0,3730,0.3044566,0.086127475,0.346195,0.11452066
subImage_6,darkHole,0,3730,0.7592832,0.33481333,0.7998226,0.3572105
subImage_6,darkHole,0,3730,0.9123457,0.37954348,0.9447977,0.4010122
subImage_6,darkHole,0,3730,0.6133916,0.082796305,0.64350086,0.10638474
subImage_6,darkHole,0,3730,0.15691534,0.23747475,0.18970904,0.26078233
subImage_6,darkHole,0,3730,0.6083337,0.28048277,0.64972806,0.30324328
subImage_6,darkHole,0,3730,0.6121142,0.43169954,0.6481634,0.45402044
subImage_6,lightHole,0,3730,0.15761276,0.2876256,0.19884975,0.3093071
subImage_6,darkHole,0,3730,0.9031955,0.032855045,0.95505404,0.055354837
subImage_6,darkHole,0,3730,0.6123101,0.13240403,0.6488495,0.1579965
subImage_6,darkHole,0,3730,0.90953064,0.27931342,0.94396895,0.30449226
subImage_6,darkHole,0,3730,0.91293216,0.3291198,0.95149744,0.3526756
subImage_8,lightHole,257,0,0.12804922,0.75916725,0.1634601,0.7798324
subImage_8,darkHole,257,0,0.59072256,0.94957,0.62669504,0.96871316
subImage_8,darkHole,257,0,0.58910376,0.89872485,0.6283021,0.9259571
subImage_8,lightHole,257,0,0.13902749,0.9068301,0.16969997,0.92748296
subImage_8,darkHole,257,0,0.42933178,0.5602007,0.4605895,0.5829427
subImage_8,lightHole,257,0,0.74230206,0.565042,0.7713361,0.58698654
subImage_8,darkHole,257,0,0.58816904,0.75503916,0.62102264,0.7756446
subImage_8,darkHole,257,0,0.5869939,0.8514256,0.62687886,0.8739652
subImage_8,lightHole,257,0,0.74221545,0.95405066,0.77387977,0.97532135
subImage_8,darkHole,257,0,0.58468527,0.5570537,0.6255437,0.5798681
subImage_8,lightHole,257,0,0.13149849,0.7106409,0.1640292,0.73277646
subImage_8,darkHole,257,0,0.58557963,0.70581543,0.62858707,0.7244986
subImage_8,darkHole,257,0,0.13538328,0.807801,0.17158803,0.8291294
subImage_8,lightHole,257,0,0.74562,0.8107516,0.772619,0.8318055
subImage_8,darkHole,257,0,0.4314978,0.60898775,0.46709535,0.6343349
subImage_8,darkHole,257,0,0.27828133,0.85533583,0.31372124,0.87683266
subImage_8,darkHole,257,0,0.58778673,0.658743,0.6191172,0.67755014
subImage_8,darkHole,257,0,0.43380412,0.7571077,0.4614499,0.7804144
subImage_8,lightHole,257,0,0.12324898,0.5651272,0.16498968,0.5853515
subImage_8,darkHole,257,0,0.12982558,0.6136102,0.16854653,0.62982035
subImage_8,lightHole,257,0,0.13154778,0.66324943,0.16669902,0.68150014
subImage_8,darkHole,257,0,0.4370071,0.8984337,0.46545184,0.9256692
subImage_8,lightHole,257,0,0.87607056,0.5648684,0.91509604,0.58389235
subImage_8,lightHole,257,0,0.7453996,0.9064443,0.77026147,0.92610425
subImage_8,darkHole,257,0,0.8829694,0.6598713,0.9271511,0.68208873
subImage_8,darkHole,257,0,0.2879172,0.90403223,0.32084638,0.923074
subImage_8,darkHole,257,0,0.2820001,0.80629575,0.31990787,0.8299674
subImage_8,lightHole,257,0,0.42927966,0.66355884,0.4597074,0.6800832
subImage_8,halfHole,257,0,0.28320345,0.70649385,0.3125103,0.7331768
subImage_8,lightHole,257,0,0.8794555,0.8087474,0.92285395,0.82619274
subImage_8,halfHole,257,0,0.8919572,0.95177877,0.93058634,0.975452
subImage_8,lightHole,257,0,0.74659014,0.85623044,0.7789644,0.8775748
subImage_8,darkHole,257,0,0.4313178,0.7081386,0.4594491,0.72704065
subImage_8,lightHole,257,0,0.87354475,0.9072824,0.92351747,0.9264486
subImage_8,darkHole,257,0,0.43286663,0.8555477,0.46593294,0.87710166
subImage_8,halfHole,257,0,0.28432852,0.6576835,0.31423092,0.6817692
subImage_8,lightHole,257,0,0.74063873,0.66287947,0.76964736,0.6838676
subImage_8,darkHole,257,0,0.73425406,0.7104019,0.76516473,0.73321664
subImage_9,darkHole,257,746,0.28748423,0.5813272,0.32997942,0.6093834
subImage_9,darkHole,257,746,0.591492,0.48488364,0.62597406,0.5082799
subImage_9,darkHole,257,746,0.2927214,0.68405765,0.32735267,0.707845
subImage_9,darkHole,257,746,0.75367075,0.93170273,0.791037,0.9544496
subImage_9,darkHole,257,746,0.58809817,0.53508925,0.63385904,0.558682
subImage_9,darkHole,257,746,0.589631,0.23847897,0.6298289,0.26404914
subImage_9,lightHole,257,746,0.45022875,0.8827783,0.48084652,0.9013146
subImage_9,darkHole,257,746,0.59560573,0.14244483,0.6302212,0.16869313
subImage_9,darkHole,257,746,0.75037533,0.4381352,0.7874005,0.46267387
subImage_9,darkHole,257,746,0.29061943,0.538767,0.32914513,0.5618077
subImage_9,darkHole,257,746,0.2897381,0.7349408,0.3325294,0.7588931
subImage_9,darkHole,257,746,0.29217318,0.63370526,0.33392063,0.6574694
subImage_9,darkHole,257,746,0.5945621,0.044742383,0.6273149,0.068110384
subImage_9,darkHole,257,746,0.28951955,0.48907807,0.32857835,0.5105058
subImage_9,darkHole,257,746,0.597314,0.43662947,0.62745327,0.46193212
subImage_9,lightHole,257,746,0.44698936,0.6365449,0.47716138,0.65616465
subImage_9,darkHole,257,746,0.5911795,0.09501491,0.63167393,0.12052402
subImage_9,darkHole,257,746,0.2880862,0.43922007,0.32489547,0.46035668
subImage_9,lightHole,257,746,0.45167488,0.9804979,0.48486692,0.9980301
subImage_9,lightHole,257,746,0.29241183,0.29620948,0.32417503,0.3159261
subImage_9,lightHole,257,746,0.8973577,0.78451276,0.9371303,0.8056414
subImage_9,darkHole,257,746,0.29405665,0.09798114,0.32963726,0.121782504
subImage_9,darkHole,257,746,0.29124203,0.83168906,0.32433248,0.85344195
subImage_9,darkHole,257,746,0.28921458,0.34150773,0.33395544,0.36666128
subImage_9,lightHole,257,746,0.4462379,0.7372383,0.47704488,0.7564789
subImage_9,lightHole,257,746,0.75219256,0.54281974,0.7854825,0.56151366
subImage_9,darkHole,257,746,0.59604156,0.19244955,0.62881166,0.2166185
subImage_9,darkHole,257,746,0.29436305,0.78316486,0.32724437,0.80826986
subImage_9,darkHole,257,746,0.8675764,0.3924558,0.94422275,0.42163965
subImage_9,darkHole,257,746,0.6043403,0.8767196,0.63282686,0.9003333
subImage_9,darkHole,257,746,0.29864496,0.88052565,0.3383068,0.9055427
subImage_9,lightHole,257,746,0.89053154,0.73407114,0.9423461,0.7557977
subImage_9,darkHole,257,746,0.59165406,0.29175863,0.6269498,0.3136578
subImage_9,lightHole,257,746,0.14968076,0.14933407,0.18260264,0.1704652
subImage_9,lightHole,257,746,0.150465,0.97895104,0.18283765,0.99981475
subImage_9,lightHole,257,746,0.7475888,0.052388206,0.77869976,0.07271863
subImage_9,lightHole,257,746,0.4483545,0.68674785,0.48375896,0.707945
subImage_9,darkHole,257,746,0.14200999,0.7360907,0.17001735,0.7600889
subImage_9,lightHole,257,746,0.7466346,0.15026155,0.77427566,0.16866946
subImage_9,darkHole,257,746,0.4380724,0.14678493,0.4821503,0.17074761
subImage_9,darkHole,257,746,0.2916124,0.24452111,0.3224119,0.2692031
subImage_9,lightHole,257,746,0.14692917,0.39529136,0.17738381,0.41461658
subImage_9,darkHole,257,746,0.44018713,0.83199835,0.47997504,0.85571706
subImage_9,darkHole,257,746,0.74993575,0.3933631,0.7895421,0.4175543
subImage_9,darkHole,257,746,0.6043244,0.7806963,0.6350732,0.80377275
subImage_9,lightHole,257,746,0.7549496,0.5916441,0.7846489,0.6105691
subImage_9,darkHole,257,746,0.13451827,0.4903829,0.16614944,0.5151054
subImage_9,halfHole,257,746,0.6076319,0.7322708,0.6351186,0.75463915
subImage_9,lightHole,257,746,0.44058436,0.3919171,0.47019598,0.4133705
subImage_9,darkHole,257,746,0.5942637,0.5855292,0.6300039,0.60520226
subImage_9,darkHole,257,746,0.13618387,0.68669635,0.16655642,0.7108714
subImage_9,darkHole,257,746,0.6004086,0.33804357,0.6259143,0.36534876
subImage_9,halfHole,257,746,0.14760035,0.34602857,0.18169525,0.36721504
subImage_9,darkHole,257,746,0.29514614,0.0036371169,0.32873476,0.022752732
subImage_9,darkHole,257,746,0.29578587,0.9797079,0.33155116,0.99927837
subImage_9,darkHole,257,746,0.14026134,0.783237,0.16766901,0.8088286
subImage_9,lightHole,257,746,0.14113194,0.006505361,0.16869842,0.024653114
subImage_9,lightHole,257,746,0.44434404,0.29356307,0.47238654,0.31354734
subImage_9,lightHole,257,746,0.8916103,0.005638443,0.9376255,0.024891488
subImage_9,darkHole,257,746,0.29452816,0.93308043,0.32759908,0.9517015
subImage_9,darkHole,257,746,0.7522292,0.98105913,0.791815,0.99999976
subImage_9,halfHole,257,746,0.14354542,0.19660808,0.17500551,0.22895786
subImage_9,darkHole,257,746,0.585653,0.0009890648,0.623612,0.020770138
subImage_9,lightHole,257,746,0.14325106,0.05054364,0.17228533,0.07328871
subImage_9,darkHole,257,746,0.7498342,0.19832028,0.7871922,0.21969098
subImage_9,darkHole,257,746,0.13548063,0.54139686,0.16773227,0.56163234
subImage_9,darkHole,257,746,0.29550844,0.04994357,0.32672623,0.06982636
subImage_9,darkHole,257,746,0.29258707,0.39242664,0.32450762,0.4119031
subImage_9,lightHole,257,746,0.74518937,0.0054157902,0.77361345,0.023908062
subImage_9,lightHole,257,746,0.88928723,0.49096063,0.9320688,0.51303184
subImage_9,darkHole,257,746,0.13378863,0.63816416,0.1693762,0.6598522
subImage_9,lightHole,257,746,0.75001603,0.29718754,0.78423303,0.31883457
subImage_9,lightHole,257,746,0.43634778,0.1973919,0.47140718,0.21797529
subImage_9,lightHole,257,746,0.45208147,0.9325669,0.48280686,0.9529075
subImage_9,lightHole,257,746,0.14144392,0.24844502,0.17194131,0.27004832
subImage_9,darkHole,257,746,0.7508952,0.8334286,0.7871986,0.85912114
subImage_9,darkHole,257,746,0.7484282,0.09936451,0.78550136,0.12054188
subImage_9,darkHole,257,746,0.13370335,0.43702132,0.16772841,0.4658974
subImage_9,darkHole,257,746,0.5950283,0.63087803,0.62615573,0.6556149
subImage_9,halfHole,257,746,0.44568998,0.43540525,0.4798432,0.46348563
subImage_9,halfHole,257,746,0.44823924,0.7818378,0.48210144,0.80654263
subImage_9,darkHole,257,746,0.8894094,0.09685743,0.93691856,0.12025169
subImage_9,halfHole,257,746,0.14753066,0.101035826,0.17845733,0.124017395
subImage_9,halfHole,257,746,0.5933539,0.6351789,0.62572294,0.6573766
subImage_9,darkHole,257,746,0.1414678,0.9327179,0.18166743,0.95333827
subImage_9,halfHole,257,746,0.44372138,0.4863223,0.47600612,0.51175267
subImage_9,darkHole,257,746,0.44105995,0.09592694,0.47028694,0.12174161
subImage_9,darkHole,257,746,0.75177896,0.34415323,0.7842771,0.36715406
subImage_9,darkHole,257,746,0.4438347,0.5388149,0.475137,0.5601818
subImage_9,darkHole,257,746,0.4334869,0.0012055152,0.46175808,0.022674156
subImage_9,halfHole,257,746,0.7531304,0.88369375,0.7924426,0.90631247
subImage_9,darkHole,257,746,0.2873841,0.19521303,0.32214433,0.21857642
subImage_9,halfHole,257,746,0.44393638,0.34129274,0.4783412,0.36686778
subImage_9,lightHole,257,746,0.896382,0.5394759,0.9323618,0.56119186
subImage_9,lightHole,257,746,0.75152135,0.7873307,0.7849636,0.80721664
subImage_9,darkHole,257,746,0.6009679,0.6826871,0.6290399,0.704012
subImage_9,darkHole,257,746,0.5977022,0.3877897,0.6251751,0.40968382
subImage_9,darkHole,257,746,0.44308218,0.341216,0.4788667,0.36763164
subImage_10,darkHole,257,1492,0.60997117,0.6558949,0.6560671,0.6874217
subImage_10,darkHole,257,1492,0.29574823,0.028608618,0.33156928,0.05003701
subImage_10,darkHole,257,1492,0.60841,0.12072544,0.6495788,0.14394218
subImage_10,lightHole,257,1492,0.45710617,0.2249383,0.48915157,0.24513976
subImage_10,lightHole,257,1492,0.90533143,0.17487991,0.9501331,0.19559886
subImage_10,darkHole,257,1492,0.31177756,0.9597162,0.3460291,0.9824914
subImage_10,lightHole,257,1492,0.9104146,0.37353036,0.94516534,0.39183408
subImage_10,lightHole,257,1492,0.90148765,0.028858922,0.9400177,0.048605308
subImage_10,lightHole,257,1492,0.7638661,0.7662807,0.7951309,0.7866805
subImage_10,lightHole,257,1492,0.9034593,0.078686185,0.94205976,0.09831295
subImage_10,lightHole,257,1492,0.90736353,0.22479665,0.94749635,0.24432111
subImage_10,darkHole,257,1492,0.4513208,0.61490846,0.48999706,0.63627166
subImage_10,darkHole,257,1492,0.30388272,0.37119046,0.33336768,0.39355958
subImage_10,lightHole,257,1492,0.7659471,0.86390096,0.79838485,0.8858508
subImage_10,darkHole,257,1492,0.75303817,0.07577458,0.788042,0.10147541
subImage_10,darkHole,257,1492,0.29444626,0.12569973,0.33061907,0.14659494
subImage_10,lightHole,257,1492,0.9040674,0.12734243,0.9475332,0.14811757
subImage_10,lightHole,257,1492,0.14803417,0.07757749,0.17890452,0.09994253
subImage_10,lightHole,257,1492,0.9161182,0.96142966,0.95140976,0.9807365
subImage_10,lightHole,257,1492,0.1473237,0.22563773,0.18079345,0.24767466
subImage_10,lightHole,257,1492,0.4536843,0.1286951,0.48655355,0.1470451
subImage_10,darkHole,257,1492,0.29798737,0.46881258,0.331598,0.49101385
subImage_10,darkHole,257,1492,0.458242,0.37015703,0.48975423,0.39231014
subImage_10,darkHole,257,1492,0.616736,0.56267464,0.6504799,0.58572316
subImage_10,darkHole,257,1492,0.45622092,0.17504315,0.48774415,0.19536847
subImage_10,darkHole,257,1492,0.7605521,0.22448872,0.78908867,0.2481807
subImage_10,darkHole,257,1492,0.15261044,0.27195367,0.18682075,0.2980191
subImage_10,lightHole,257,1492,0.45305875,0.27334285,0.48866227,0.29430965
subImage_10,darkHole,257,1492,0.46436656,0.9120121,0.49445415,0.93531245
subImage_10,lightHole,257,1492,0.4538787,0.030214345,0.48683077,0.046894882
subImage_10,darkHole,257,1492,0.15487374,0.46787274,0.19400232,0.49253467
subImage_10,darkHole,257,1492,0.29567114,0.6650863,0.34682414,0.68576753
subImage_10,darkHole,257,1492,0.6165101,0.75939447,0.6620635,0.7840363
subImage_10,darkHole,257,1492,0.6095722,0.31915683,0.64232904,0.33911633
subImage_10,darkHole,257,1492,0.31181896,0.7134725,0.3485549,0.73939574
subImage_10,darkHole,257,1492,0.608336,0.023435233,0.64688486,0.045947876
subImage_10,darkHole,257,1492,0.61840904,0.80875206,0.65179515,0.83290964
subImage_10,darkHole,257,1492,0.61658263,0.9582938,0.6506165,0.9783434
subImage_10,darkHole,257,1492,0.3031335,0.31841227,0.3346219,0.34130174
subImage_10,darkHole,257,1492,0.7564565,0.17502168,0.7901345,0.19737624
subImage_10,lightHole,257,1492,0.76647526,0.8157618,0.7987179,0.8362796
subImage_10,darkHole,257,1492,0.460749,0.76123416,0.49290255,0.7850986
subImage_10,darkHole,257,1492,0.6179909,0.91020846,0.66106164,0.92991865
subImage_10,lightHole,257,1492,0.76425016,0.4714458,0.79244757,0.4918745
subImage_10,lightHole,257,1492,0.7581887,0.37364495,0.7910582,0.3937576
subImage_10,darkHole,257,1492,0.31010926,0.56778175,0.34318498,0.5878896
subImage_10,darkHole,257,1492,0.14763626,0.322204,0.18267426,0.34708104
subImage_10,darkHole,257,1492,0.16306557,0.6177202,0.19579926,0.64153886
subImage_10,halfHole,257,1492,0.16628073,0.71668994,0.19622323,0.7409468
subImage_10,darkHole,257,1492,0.7651089,0.6653187,0.7952945,0.6884331
subImage_10,darkHole,257,1492,0.7533517,0.02743767,0.7893003,0.051333267
subImage_10,darkHole,257,1492,0.30589366,0.22346486,0.33258897,0.2476736
subImage_10,darkHole,257,1492,0.6096022,0.36707452,0.64504033,0.38995734
subImage_10,lightHole,257,1492,0.00904646,0.76822585,0.06299979,0.7951585
subImage_10,darkHole,257,1492,0.60734564,0.22048998,0.6449479,0.24233066
subImage_10,lightHole,257,1492,0.907928,0.32339332,0.9505352,0.34458292
subImage_10,lightHole,257,1492,0.9144613,0.91456413,0.9504889,0.9324153
subImage_10,lightHole,257,1492,0.90483403,0.6185214,0.9521987,0.63783425
subImage_10,darkHole,257,1492,0.30786094,0.51815206,0.33539262,0.5399166
subImage_10,darkHole,257,1492,0.61396694,0.46516463,0.65603685,0.49133477
subImage_10,darkHole,257,1492,0.29890338,0.27142268,0.3415005,0.29467937
subImage_10,lightHole,257,1492,0.9116666,0.81551135,0.94952387,0.8365113
subImage_10,darkHole,257,1492,0.3138857,0.9097269,0.34880272,0.9336742
subImage_10,lightHole,257,1492,0.7740208,0.9630651,0.8070054,0.9821161
subImage_10,lightHole,257,1492,0.91509545,0.86420566,0.94900006,0.88471055
subImage_10,darkHole,257,1492,0.61664176,0.8594319,0.65077376,0.88186646
subImage_10,lightHole,257,1492,0.91158,0.71765655,0.9466958,0.73870385
subImage_10,darkHole,257,1492,0.4564126,0.5659776,0.49010515,0.59022033
subImage_10,lightHole,257,1492,0.15131241,0.12789513,0.18450391,0.1489717
subImage_10,darkHole,257,1492,0.30389002,0.6169869,0.34136793,0.6376215
subImage_10,darkHole,257,1492,0.45490384,0.32067022,0.49240008,0.34403977
subImage_10,darkHole,257,1492,0.29406387,0.07386899,0.32883653,0.098465
subImage_10,halfHole,257,1492,0.75983024,0.12891173,0.7875397,0.14968432
subImage_10,darkHole,257,1492,0.15771225,0.66779304,0.19137976,0.6888628
subImage_10,lightHole,257,1492,0.16220248,0.7679884,0.19812918,0.78926593
subImage_10,darkHole,257,1492,0.6103987,0.17011958,0.64454323,0.19310696
subImage_10,lightHole,257,1492,0.7672559,0.91262174,0.7999919,0.9383329
subImage_10,darkHole,257,1492,0.30599725,0.42279232,0.33951303,0.44360912
subImage_10,halfHole,257,1492,0.14702405,0.028833212,0.18183836,0.055269554
subImage_10,darkHole,257,1492,0.45573792,0.81440383,0.48862448,0.83433366
subImage_10,lightHole,257,1492,0.7636708,0.27606905,0.7953026,0.29706556
subImage_10,halfHole,257,1492,0.15005673,0.42196673,0.18969981,0.44557798
subImage_10,lightHole,257,1492,0.45464092,0.0789004,0.4856603,0.09783662
subImage_10,darkHole,257,1492,0.14875384,0.4206784,0.18819913,0.44739705
subImage_10,halfHole,257,1492,0.4615024,0.5196088,0.49642476,0.5423488
subImage_10,lightHole,257,1492,0.7644788,0.5223133,0.79165405,0.5447097
subImage_10,darkHole,257,1492,0.7595236,0.6181844,0.79182124,0.6381695
subImage_10,halfHole,257,1492,0.15262766,0.37053722,0.19555801,0.39631343
subImage_10,halfHole,257,1492,0.16662258,0.91306686,0.20761998,0.9373196
subImage_10,darkHole,257,1492,0.59779954,0.5163024,0.64680517,0.53858525
subImage_10,halfHole,257,1492,0.464212,0.95966774,0.49352515,0.9821539
subImage_10,lightHole,257,1492,0.90606195,0.666535,0.9477459,0.6867707
subImage_10,halfHole,257,1492,0.46037167,0.41973728,0.49002457,0.44293144
subImage_10,darkHole,257,1492,0.15614812,0.5163801,0.20779328,0.5418995
subImage_10,lightHole,257,1492,0.1500864,0.37302446,0.19166833,0.39478204
subImage_10,lightHole,257,1492,0.14709806,0.17728283,0.18003115,0.19611704
subImage_10,darkHole,257,1492,0.46576005,0.9577068,0.49353114,0.9812369
subImage_10,darkHole,257,1492,0.4550239,0.46716693,0.48782045,0.49028257
subImage_10,darkHole,257,1492,0.16029948,0.962327,0.19608417,0.9838641
subImage_10,lightHole,257,1492,0.009684063,0.9088565,0.05245384,0.943219
subImage_10,darkHole,257,1492,0.906235,0.51846504,0.949704,0.54100996
subImage_10,darkHole,257,1492,0.29591447,0.17525968,0.32901913,0.19608377
