SourceImage,Relative X,Relative Y,Radius,Absolute X,Absolute Y,Luminance,Number of Pixels Detected,Rectangle Bounding Width,Rectangle Bounding Height,Rectangle Bounding Area 
captureX18Y0P0018.jpg,0.632,1.216,0.104,16.784,0.636,49,411,17,27,459
captureX18Y0P0018.jpg,0.632,0.616,0.112,17.384,0.636,54,475,19,29,551
captureX18Y0P0018.jpg,1.264,2.976,0.096,15.02,1.264,43,354,16,24,384
captureX18Y0P0018.jpg,1.256,2.376,0.112,15.620000000000001,1.26,50,413,16,28,448
captureX18Y0P0018.jpg,1.264,1.776,0.104,16.22,1.268,42,375,16,26,416
captureX18Y0P0018.jpg,1.272,1.168,0.088,16.828,1.272,36,304,15,22,330
captureX18Y0P0018.jpg,1.272,0.568,0.112,17.428,1.276,48,409,16,28,448
captureX18Y0P0018.jpg,1.896,3.0,0.112,14.99871435546875,1.896,55,450,17,29,493
captureX18Y0P0018.jpg,1.904,2.392,0.112,15.604,1.904,57,439,17,28,476
captureX18Y0P0018.jpg,1.904,1.792,0.104,16.208,1.904,50,423,18,27,486
captureX18Y0P0018.jpg,1.912,1.192,0.104,16.808,1.912,55,426,17,27,459
captureX18Y0P0018.jpg,1.904,0.584,0.12,17.412,1.908,55,495,19,30,570
captureX18Y0P0018.jpg,2.528,3.016,0.112,14.98,2.532,47,405,16,28,448
captureX18Y0P0018.jpg,2.536,2.408,0.104,15.588000000000001,2.54,44,382,16,26,416
captureX18Y0P0018.jpg,2.544,1.8,0.096,16.196,2.548,35,332,15,24,360
captureX18Y0P0018.jpg,2.544,1.208,0.104,16.792,2.548,45,393,16,27,432
captureX18Y0P0018.jpg,2.552,0.6,0.112,17.396,2.552,47,423,17,28,476
captureX18Y0P0018.jpg,3.176,3.032,0.112,14.968,3.176,54,468,18,29,522
captureX18Y0P0018.jpg,3.176,2.416,0.12,15.58,3.18,59,488,18,30,540
captureX18Y0P0018.jpg,3.184,1.84,0.104,16.16,3.188923095703125,49,408,18,25,450
captureX18Y0P0018.jpg,3.192,1.224,0.112,16.776,3.192,49,408,16,27,432
captureX18Y0P0018.jpg,3.184,0.608,0.112,17.38542858886719,3.188,60,475,18,29,522
captureX18Y0P0018.jpg,3.816,3.056,0.104,14.94,3.816,51,420,18,26,468
captureX18Y0P0018.jpg,3.816,2.456,0.112,15.544,3.82,56,483,19,29,551
captureX18Y0P0018.jpg,3.816,1.848,0.12,16.148,3.82,59,485,18,30,540
captureX18Y0P0018.jpg,3.824,1.248,0.112,16.752,3.824,59,474,18,29,522
captureX18Y0P0018.jpg,3.832,0.648,0.112,17.352,3.832,61,478,18,29,522
captureX18Y0P0018.jpg,3.84,0.064,0.096,17.93031578826904,3.844,67,341,18,20,360
captureX18Y0P0018.jpg,4.448,3.016,0.104,14.984,4.452,48,429,18,27,486
captureX18Y0P0018.jpg,4.464,2.4,0.104,15.6,4.464,51,417,17,27,459
captureX18Y0P0018.jpg,4.464,1.8,0.104,16.2,4.464,49,418,17,27,459
captureX18Y0P0018.jpg,4.464,1.2,0.112,16.7974814453125,4.468,52,432,17,28,476
captureX18Y0P0018.jpg,4.472,0.576,0.096,17.4175,4.472,45,377,17,25,425
captureX18Y0P0018.jpg,5.096,3.056,0.088,14.94,5.1,35,305,15,22,330
captureX18Y0P0018.jpg,5.104,1.848,0.112,16.145285766601564,5.104,48,435,17,29,493
captureX18Y0P0018.jpg,5.104,1.248,0.096,16.748,5.108,38,347,16,24,384
captureX18Y0P0018.jpg,5.112,0.64,0.112,17.356,5.112,51,436,17,28,476
captureX18Y0P0018.jpg,5.736,3.032,0.12,14.964,5.736,59,486,18,30,540
captureX18Y0P0018.jpg,5.736,2.424,0.12,15.572,5.736,59,505,19,30,570
captureX18Y0P0018.jpg,5.736,1.824,0.112,16.172,5.74,53,436,17,28,476
captureX18Y0P0018.jpg,5.744,1.224,0.104,16.776,5.744,42,400,16,27,432
captureX18Y0P0018.jpg,5.744,0.616,0.12,17.38,5.748,55,476,18,30,540
captureX19Y0P0019.jpg,0.608,3.456,0.112,15.544,0.608,59,432,17,27,459
captureX19Y0P0019.jpg,0.616,2.84,0.096,16.157428466796876,0.6192857055664063,53,392,18,24,432
captureX19Y0P0019.jpg,0.616,2.248,0.104,16.748,0.616,50,405,17,26,442
captureX19Y0P0019.jpg,0.616,1.648,0.112,17.348,0.616,59,461,18,28,504
captureX19Y0P0019.jpg,0.616,1.048,0.104,17.950461547851564,0.62,50,420,17,27,459
captureX19Y0P0019.jpg,0.624,0.44,0.12,18.55475860595703,0.624,61,504,19,30,570
captureX19Y0P0019.jpg,1.24,3.416,0.104,15.584,1.24,49,416,17,27,459
captureX19Y0P0019.jpg,1.248,2.816,0.104,16.184,1.248,43,366,16,25,400
captureX19Y0P0019.jpg,1.248,2.208,0.088,16.792,1.252,34,317,15,23,345
captureX19Y0P0019.jpg,1.256,1.608,0.104,17.392,1.256,50,406,16,27,432
captureX19Y0P0019.jpg,1.256,1.0,0.112,17.99466668701172,1.256,50,412,16,28,448
captureX19Y0P0019.jpg,1.256,0.4,0.096,18.6,1.26,34,354,16,25,400
captureX19Y0P0019.jpg,1.88,3.424,0.112,15.5705185546875,1.884,55,454,18,28,504
captureX19Y0P0019.jpg,1.88,2.824,0.112,16.172,1.884,50,428,17,28,476
captureX19Y0P0019.jpg,1.888,2.224,0.112,16.772,1.888,50,448,18,28,504
captureX19Y0P0019.jpg,1.888,1.624,0.112,17.376,1.888,58,495,19,29,551
captureX19Y0P0019.jpg,1.888,1.024,0.112,17.976,1.892,55,470,18,29,522
captureX19Y0P0019.jpg,1.896,0.416,0.12,18.57875860595703,1.896,60,489,18,30,540
captureX19Y0P0019.jpg,2.52,3.448,0.104,15.548,2.52,45,377,16,26,416
captureX19Y0P0019.jpg,2.52,2.84,0.096,16.156,2.524,35,328,15,24,360
captureX19Y0P0019.jpg,2.52,2.248,0.104,16.752,2.524,42,397,17,27,459
captureX19Y0P0019.jpg,2.528,1.64,0.104,17.35846154785156,2.532,53,404,16,27,432
captureX19Y0P0019.jpg,2.536,1.04,0.104,17.96,2.536,40,386,16,27,432
captureX19Y0P0019.jpg,2.536,0.432,0.112,18.564,2.54,52,413,16,28,448
captureX19Y0P0019.jpg,3.152,3.456,0.12,15.54,3.156,58,482,18,30,540
captureX19Y0P0019.jpg,3.16,2.872,0.104,16.124,3.164,50,400,17,26,442
captureX19Y0P0019.jpg,3.168,2.256,0.112,16.740000000000002,3.168,44,426,17,28,476
captureX19Y0P0019.jpg,3.168,1.648,0.12,17.348,3.168,59,492,18,30,540
captureX19Y0P0019.jpg,3.176,1.04,0.12,17.956,3.176,59,507,19,30,570
captureX19Y0P0019.jpg,3.176,0.448,0.112,18.552,3.176,62,480,18,29,522
captureX19Y0P0019.jpg,3.8,3.48,0.104,15.515666748046876,3.804,68,421,18,25,450
captureX19Y0P0019.jpg,3.8,2.888,0.12,16.109241455078124,3.8,58,485,18,30,540
captureX19Y0P0019.jpg,3.8,2.28,0.12,16.716,3.804,57,481,18,30,540
captureX19Y0P0019.jpg,3.808,1.68,0.12,17.316,3.808,60,490,18,30,540
captureX19Y0P0019.jpg,3.808,1.072,0.112,17.921428588867187,3.812,59,474,18,29,522
captureX19Y0P0019.jpg,3.816,0.48,0.112,18.52,3.816,55,472,18,29,522
captureX19Y0P0019.jpg,4.448,3.432,0.104,15.564,4.448,53,406,17,26,442
captureX19Y0P0019.jpg,4.44,2.832,0.104,16.16153857421875,4.444,49,419,17,27,459
captureX19Y0P0019.jpg,4.448,2.232,0.112,16.762666748046875,4.448,52,431,17,28,476
captureX19Y0P0019.jpg,4.448,1.616,0.104,17.38,4.452,44,388,17,26,442
captureX19Y0P0019.jpg,4.456,1.024,0.112,17.972,4.456,52,445,18,28,504
captureX19Y0P0019.jpg,4.456,0.416,0.12,18.57875860595703,4.456,59,492,18,30,540
captureX19Y0P0019.jpg,5.08,2.888,0.112,16.112000000000002,5.084,50,429,16,29,464
captureX19Y0P0019.jpg,5.088,2.288,0.096,16.708,5.092,41,334,15,24,360
captureX19Y0P0019.jpg,5.088,1.68,0.112,17.32,5.092,49,439,17,29,493
captureX19Y0P0019.jpg,5.088,1.08,0.112,17.916,5.092,43,418,17,28,476
captureX19Y0P0019.jpg,5.088,0.48,0.12,18.52,5.092,55,501,18,31,558
captureX19Y0P0019.jpg,5.712,3.456,0.12,15.53862060546875,5.716,59,508,19,30,570
captureX19Y0P0019.jpg,5.72,2.864,0.112,16.136,5.72,48,447,18,29,522
captureX19Y0P0019.jpg,5.72,2.256,0.112,16.740000000000002,5.724,41,403,16,28,448
captureX19Y0P0019.jpg,5.72,1.656,0.12,17.34,5.724,55,485,18,30,540
captureX19Y0P0019.jpg,5.728,1.048,0.12,17.948,5.728,56,504,19,30,570
captureX19Y0P0019.jpg,5.736,0.448,0.12,18.552,5.736,61,544,20,31,620
captureX19Y0P0019.jpg,6.344,3.48,0.104,15.52,6.348,72,319,13,25,325
captureX19Y0P0019.jpg,6.36,1.08,0.12,17.916,6.36,53,319,11,30,330
captureX20Y0P0020.jpg,0.608,3.24,0.104,16.756,0.608,51,404,17,26,442
captureX20Y0P0020.jpg,0.608,2.64,0.112,17.35328564453125,0.608,57,469,18,29,522
captureX20Y0P0020.jpg,0.608,2.04,0.112,17.956,0.612,47,425,17,28,476
captureX20Y0P0020.jpg,0.608,1.432,0.12,18.562620727539063,0.612,62,491,18,30,540
captureX20Y0P0020.jpg,0.616,0.832,0.12,19.164,0.616,51,483,18,30,540
captureX20Y0P0020.jpg,0.616,0.232,0.12,19.768,0.62,61,477,18,29,522
captureX20Y0P0020.jpg,1.24,3.2,0.088,16.796,1.244,34,303,15,22,330
captureX20Y0P0020.jpg,1.24,2.6,0.104,17.39846142578125,1.244,50,405,16,27,432
captureX20Y0P0020.jpg,1.248,2.0,0.104,18.0,1.248,50,397,16,27,432
captureX20Y0P0020.jpg,1.248,1.392,0.096,18.605739135742187,1.252,36,334,15,24,360
captureX20Y0P0020.jpg,1.248,0.792,0.104,19.208,1.252,46,377,15,27,405
captureX20Y0P0020.jpg,1.256,0.176,0.104,19.81668965148926,1.2576551513671874,47,372,16,25,400
captureX20Y0P0020.jpg,1.88,3.216,0.112,16.778666748046874,1.88,50,447,18,28,504
captureX20Y0P0020.jpg,1.88,2.616,0.12,17.38,1.88,55,499,19,30,570
captureX20Y0P0020.jpg,1.888,2.016,0.112,17.982714233398436,1.888,54,470,18,29,522
captureX20Y0P0020.jpg,1.888,1.416,0.12,18.581241333007814,1.888,56,502,19,30,570
captureX20Y0P0020.jpg,1.888,0.808,0.12,19.188,1.892,58,485,18,30,540
captureX20Y0P0020.jpg,1.896,0.2,0.112,19.796,1.9,57,457,18,28,504
captureX20Y0P0020.jpg,2.52,3.24,0.104,16.759999999999998,2.52,44,384,16,27,432
captureX20Y0P0020.jpg,2.52,2.632,0.104,17.36153857421875,2.524,52,404,16,27,432
captureX20Y0P0020.jpg,2.528,1.424,0.112,18.570666625976564,2.528,47,419,17,28,476
captureX20Y0P0020.jpg,2.528,2.032,0.104,17.964,2.528,44,367,15,26,390
captureX20Y0P0020.jpg,2.528,0.824,0.112,19.172,2.532,49,427,17,28,476
captureX20Y0P0020.jpg,3.16,3.256,0.112,16.744,3.164,48,405,16,27,432
captureX20Y0P0020.jpg,3.152,2.64,0.12,17.356,3.156,58,487,18,30,540
captureX20Y0P0020.jpg,3.16,2.04,0.12,17.96,3.164,59,490,19,29,551
captureX20Y0P0020.jpg,3.168,1.44,0.112,18.56,3.168,60,478,18,29,522
captureX20Y0P0020.jpg,3.168,0.832,0.12,19.164,3.168,54,503,19,30,570
captureX20Y0P0020.jpg,3.168,0.24,0.104,19.76,3.172,50,414,17,27,459
captureX20Y0P0020.jpg,3.792,3.28,0.12,16.72,3.796,59,473,18,29,522
captureX20Y0P0020.jpg,3.8,2.672,0.12,17.322758544921875,3.8,59,493,18,30,540
captureX20Y0P0020.jpg,3.8,2.072,0.112,17.928,3.8,61,462,17,29,493
captureX20Y0P0020.jpg,3.8,1.472,0.112,18.528,3.804,53,467,18,29,522
captureX20Y0P0020.jpg,3.808,0.864,0.12,19.13324139404297,3.808,57,500,19,30,570
captureX20Y0P0020.jpg,3.816,0.264,0.12,19.732,3.816,64,493,18,30,540
captureX20Y0P0020.jpg,4.44,3.232,0.112,16.765333251953123,4.44,51,427,17,28,476
captureX20Y0P0020.jpg,4.44,2.616,0.096,17.384,4.444,45,377,17,25,425
captureX20Y0P0020.jpg,4.448,2.016,0.112,17.98,4.448,50,441,18,28,504
captureX20Y0P0020.jpg,4.448,1.416,0.12,18.581241333007814,4.448,56,485,18,30,540
captureX20Y0P0020.jpg,4.448,0.816,0.112,19.18,4.452,52,429,17,28,476
captureX20Y0P0020.jpg,4.456,0.208,0.112,19.785285720825197,4.456,51,461,18,29,522
captureX20Y0P0020.jpg,5.08,3.28,0.096,16.716,5.08,41,334,15,24,360
captureX20Y0P0020.jpg,5.08,2.672,0.112,17.328,5.084,52,427,16,29,464
captureX20Y0P0020.jpg,5.088,2.072,0.112,17.924,5.088,44,404,16,28,448
captureX20Y0P0020.jpg,5.088,1.472,0.12,18.528,5.088,53,493,18,31,558
captureX20Y0P0020.jpg,5.088,0.864,0.12,19.132,5.088,57,469,17,30,510
captureX20Y0P0020.jpg,5.088,0.264,0.112,19.736,5.092,33,392,15,29,435
captureX20Y0P0020.jpg,5.712,3.248,0.112,16.748,5.716,41,402,16,28,448
captureX20Y0P0020.jpg,5.72,2.648,0.12,17.348,5.72,55,480,18,30,540
captureX20Y0P0020.jpg,5.72,2.048,0.12,17.949241455078123,5.72,55,499,19,30,570
captureX20Y0P0020.jpg,5.72,1.44,0.12,18.556,5.724,65,520,19,30,570
captureX20Y0P0020.jpg,5.728,0.84,0.12,19.16,5.732,61,522,19,31,589
captureX20Y0P0020.jpg,5.736,0.24,0.12,19.756,5.736,59,486,18,30,540
captureX20Y0P0020.jpg,6.352,3.288,0.104,16.712,6.356,56,316,12,27,324
captureX20Y0P0020.jpg,6.352,2.672,0.104,17.328,6.356,51,308,12,27,324
captureX20Y0P0020.jpg,6.352,2.072,0.12,17.924,6.356,60,352,12,30,360
captureX20Y0P0020.jpg,6.36,1.472,0.12,18.524,6.36,58,324,11,30,330
captureX21Y0P0021.jpg,0.608,2.416,0.12,18.58,0.608,61,513,19,30,570
captureX21Y0P0021.jpg,0.608,3.024,0.104,17.976,0.608,49,417,17,27,459
captureX21Y0P0021.jpg,0.608,1.816,0.12,19.184,0.612,51,501,18,31,558
captureX21Y0P0021.jpg,0.616,1.208,0.12,19.788,0.62,57,505,19,30,570
captureX21Y0P0021.jpg,0.624,0.608,0.12,20.38924139404297,0.624,60,491,18,30,540
captureX21Y0P0021.jpg,1.24,2.976,0.112,18.02,1.244,49,416,16,28,448
captureX21Y0P0021.jpg,1.248,2.368,0.096,18.628,1.248,37,338,15,24,360
captureX21Y0P0021.jpg,1.248,1.776,0.104,19.224,1.252,44,398,16,27,432
captureX21Y0P0021.jpg,1.248,1.16,0.104,19.836,1.252,46,379,16,26,416
captureX21Y0P0021.jpg,1.264,0.56,0.088,20.43836364746094,1.264,41,336,16,23,368
captureX21Y0P0021.jpg,1.88,3.0,0.112,18.0,1.884,55,464,18,29,522
captureX21Y0P0021.jpg,1.888,2.392,0.12,18.602758544921876,1.888,60,491,18,30,540
captureX21Y0P0021.jpg,1.888,1.792,0.12,19.208,1.892,59,497,19,29,551
captureX21Y0P0021.jpg,1.896,1.184,0.112,19.812,1.896,59,462,18,28,504
captureX21Y0P0021.jpg,1.896,0.584,0.12,20.412,1.896,51,471,18,30,540
captureX21Y0P0021.jpg,2.52,3.016,0.104,17.98160009765625,2.524,41,375,16,26,416
captureX21Y0P0021.jpg,2.52,2.408,0.112,18.588,2.524,48,427,17,28,476
captureX21Y0P0021.jpg,2.528,1.808,0.112,19.189333374023438,2.528,50,422,17,28,476
captureX21Y0P0021.jpg,2.536,0.6,0.112,20.396,2.54,44,407,16,28,448
captureX21Y0P0021.jpg,3.16,3.016,0.12,17.98,3.164,58,498,19,30,570
captureX21Y0P0021.jpg,3.16,2.416,0.112,18.577428466796874,3.164,61,474,18,29,522
captureX21Y0P0021.jpg,3.168,1.816,0.12,19.18,3.168,56,503,19,30,570
captureX21Y0P0021.jpg,3.176,1.216,0.104,19.78,3.176,53,411,17,26,442
captureX21Y0P0021.jpg,3.176,0.608,0.12,20.388,3.176,59,493,18,30,540
captureX21Y0P0021.jpg,3.8,3.048,0.12,17.946758544921874,3.8,56,494,18,30,540
captureX21Y0P0021.jpg,3.8,2.448,0.112,18.545428466796874,3.804,54,466,18,29,522
captureX21Y0P0021.jpg,3.808,1.848,0.112,19.152,3.808,62,497,19,29,551
captureX21Y0P0021.jpg,3.808,1.24,0.12,19.756,3.808,62,512,19,30,570
captureX21Y0P0021.jpg,3.808,0.64,0.12,20.36,3.812,59,518,19,31,589
captureX21Y0P0021.jpg,3.832,0.064,0.096,20.93031578826904,3.836,65,330,18,20,360
captureX21Y0P0021.jpg,4.448,3.0,0.112,17.996,4.448,54,436,17,28,476
captureX21Y0P0021.jpg,4.44,2.4,0.12,18.6,4.444,60,478,18,29,522
captureX21Y0P0021.jpg,4.448,1.8,0.104,19.2,4.448,52,437,18,27,486
captureX21Y0P0021.jpg,4.456,1.192,0.112,19.808,4.456,56,453,17,29,493
captureX21Y0P0021.jpg,4.456,0.584,0.112,20.409285705566408,4.456,43,438,17,29,493
captureX21Y0P0021.jpg,5.08,3.056,0.104,17.94246142578125,5.084,46,398,16,27,432
captureX21Y0P0021.jpg,5.08,2.448,0.12,18.54662060546875,5.084,57,485,18,30,540
captureX21Y0P0021.jpg,5.088,1.848,0.12,19.148,5.088,56,490,18,30,540
captureX21Y0P0021.jpg,5.088,1.248,0.112,19.752,5.092,31,397,16,29,464
captureX21Y0P0021.jpg,5.096,0.64,0.112,20.36,5.096,49,421,16,29,464
captureX21Y0P0021.jpg,5.712,3.024,0.12,17.972,5.716,59,491,18,30,540
captureX21Y0P0021.jpg,5.72,2.424,0.12,18.576,5.72,65,530,19,31,589
captureX21Y0P0021.jpg,5.728,1.816,0.12,19.18,5.732,63,530,20,30,600
captureX21Y0P0021.jpg,5.728,1.224,0.12,19.776,5.732,55,512,19,31,589
captureX21Y0P0021.jpg,5.728,0.616,0.12,20.384,5.728,62,525,19,31,589
captureX21Y0P0021.jpg,6.352,3.056,0.112,17.944,6.352,68,344,12,29,348
captureX21Y0P0021.jpg,6.352,2.456,0.112,18.544,6.356,59,340,12,29,348
captureX21Y0P0021.jpg,6.352,1.848,0.112,19.152,6.356,39,305,11,29,319
captureX21Y0P0021.jpg,6.36,1.248,0.112,19.752,6.364,49,301,11,29,319
captureX22Y0P0022.jpg,0.608,3.352,0.12,18.648,0.608,62,524,19,31,589
captureX22Y0P0022.jpg,0.608,2.744,0.12,19.249333251953125,0.612,55,509,18,31,558
captureX22Y0P0022.jpg,0.616,2.136,0.12,19.858758544921876,0.616,62,509,19,30,570
captureX22Y0P0022.jpg,0.624,1.536,0.12,20.46,0.624,63,521,19,30,570
captureX22Y0P0022.jpg,0.616,0.936,0.12,21.06,0.62,60,508,19,30,570
captureX22Y0P0022.jpg,0.624,0.336,0.12,21.664,0.628,59,493,19,29,551
captureX22Y0P0022.jpg,1.248,3.304,0.096,18.692,1.248,36,346,16,24,384
captureX22Y0P0022.jpg,1.248,2.712,0.104,19.288,1.252,46,397,16,27,432
captureX22Y0P0022.jpg,1.248,2.096,0.104,19.9,1.252,48,398,17,26,442
captureX22Y0P0022.jpg,1.264,1.496,0.096,20.504,1.264,44,341,16,23,368
captureX22Y0P0022.jpg,1.264,0.896,0.096,21.1,1.264,33,338,16,24,384
captureX22Y0P0022.jpg,1.88,3.328,0.12,18.668,1.884,63,495,18,30,540
captureX22Y0P0022.jpg,1.888,2.72,0.12,19.274758544921873,1.888,61,511,19,30,570
captureX22Y0P0022.jpg,1.896,2.12,0.112,19.88,1.896,59,488,19,29,551
captureX22Y0P0022.jpg,1.896,1.52,0.112,20.48,1.896,58,480,18,29,522
captureX22Y0P0022.jpg,1.904,0.912,0.112,21.088,1.904,56,486,19,29,551
captureX22Y0P0022.jpg,1.896,0.312,0.112,21.684,1.9,58,462,18,28,504
captureX22Y0P0022.jpg,2.52,3.344,0.104,18.65446142578125,2.524,52,419,17,27,459
captureX22Y0P0022.jpg,2.528,2.744,0.112,19.256,2.528,52,445,17,29,493
captureX22Y0P0022.jpg,2.536,1.536,0.104,20.464,2.536,47,414,17,27,459
captureX22Y0P0022.jpg,2.536,0.928,0.112,21.068,2.536,51,412,16,28,448
captureX22Y0P0022.jpg,2.536,0.328,0.104,21.669600006103515,2.54,46,387,16,26,416
captureX22Y0P0022.jpg,3.16,3.352,0.12,18.644,3.164,58,498,19,30,570
captureX22Y0P0022.jpg,3.16,2.752,0.12,19.248,3.164,55,530,20,31,620
captureX22Y0P0022.jpg,3.168,1.544,0.12,20.456,3.172,58,525,20,31,620
captureX22Y0P0022.jpg,3.168,2.152,0.104,19.848,3.172,54,422,17,27,459
captureX22Y0P0022.jpg,3.176,0.944,0.112,21.054714294433595,3.176,60,492,19,29,551
captureX22Y0P0022.jpg,3.176,0.336,0.12,21.661379302978517,3.18,65,520,19,30,570
captureX22Y0P0022.jpg,3.8,3.384,0.12,18.612000000000002,3.8,58,466,17,30,510
captureX22Y0P0022.jpg,3.808,2.776,0.12,19.22,3.808,63,511,19,30,570
captureX22Y0P0022.jpg,3.808,2.176,0.12,19.82,3.808,68,519,19,30,570
captureX22Y0P0022.jpg,3.808,1.576,0.12,20.424,3.812,63,547,20,31,620
captureX22Y0P0022.jpg,3.816,0.968,0.12,21.028,3.816,56,497,19,30,570
captureX22Y0P0022.jpg,3.816,0.368,0.12,21.632,3.816,58,523,19,31,589
captureX22Y0P0022.jpg,4.44,3.328,0.12,18.668,4.44,58,500,19,30,570
captureX22Y0P0022.jpg,4.448,2.736,0.112,19.264,4.452,56,442,18,27,486
captureX22Y0P0022.jpg,4.448,2.128,0.112,19.872,4.452,58,465,18,29,522
captureX22Y0P0022.jpg,4.456,1.52,0.112,20.48,4.456,48,458,17,29,493
captureX22Y0P0022.jpg,4.456,0.92,0.104,21.08,4.456,52,416,17,27,459
captureX22Y0P0022.jpg,4.456,0.32,0.104,21.68,4.46,40,402,17,27,459
captureX22Y0P0022.jpg,5.08,3.384,0.12,18.612000000000002,5.08,57,494,19,30,570
captureX22Y0P0022.jpg,5.08,2.784,0.12,19.216,5.084,58,502,18,31,558
captureX22Y0P0022.jpg,5.088,2.176,0.12,19.82,5.088,35,421,16,30,480
captureX22Y0P0022.jpg,5.096,1.568,0.112,20.42528576660156,5.096,52,450,17,29,493
captureX22Y0P0022.jpg,5.096,0.976,0.112,21.024,5.1,49,439,17,29,493
captureX22Y0P0022.jpg,5.104,0.376,0.104,21.62,5.108,56,414,17,26,442
captureX22Y0P0022.jpg,5.712,3.36,0.12,18.64,5.716,68,535,19,31,589
captureX22Y0P0022.jpg,5.728,2.752,0.12,19.248,5.728,65,547,20,31,620
captureX22Y0P0022.jpg,5.728,2.152,0.12,19.844,5.728,62,511,19,30,570
captureX22Y0P0022.jpg,5.728,1.552,0.12,20.448,5.732,69,544,19,31,589
captureX22Y0P0022.jpg,5.728,0.944,0.12,21.052,5.732,57,483,18,30,540
captureX22Y0P0022.jpg,5.736,0.336,0.112,21.66,5.74,55,456,18,28,504
captureX22Y0P0022.jpg,6.352,3.384,0.12,18.612000000000002,6.356,62,352,12,30,360
captureX22Y0P0022.jpg,6.352,2.784,0.112,19.216,6.356,43,306,11,29,319
captureX22Y0P0022.jpg,6.36,2.184,0.112,19.816,6.36,53,308,11,29,319
captureX23Y0P0023.jpg,0.616,3.184,0.12,19.810758544921875,0.616,61,488,18,30,540
captureX23Y0P0023.jpg,0.616,2.584,0.12,20.412,0.62,58,507,19,30,570
captureX23Y0P0023.jpg,0.616,1.984,0.12,21.012,0.62,58,488,18,30,540
captureX23Y0P0023.jpg,0.624,1.384,0.112,21.616,0.624,57,483,19,29,551
captureX23Y0P0023.jpg,0.64,0.768,0.08,22.232,0.64,39,315,17,21,357
captureX23Y0P0023.jpg,0.632,0.184,0.112,22.816,0.632,56,470,18,29,522
captureX23Y0P0023.jpg,1.248,3.144,0.104,19.854333251953125,1.252,48,375,16,25,400
captureX23Y0P0023.jpg,1.256,2.544,0.096,20.456,1.256,43,324,15,23,345
captureX23Y0P0023.jpg,1.264,1.944,0.096,21.052,1.264,34,328,15,24,360
captureX23Y0P0023.jpg,1.264,0.736,0.104,22.26,1.264,45,383,16,26,416
captureX23Y0P0023.jpg,1.888,3.168,0.112,19.832,1.892,58,470,18,29,522
captureX23Y0P0023.jpg,1.896,2.568,0.112,20.432,1.896,55,470,18,29,522
captureX23Y0P0023.jpg,1.904,1.96,0.112,21.04,1.904,54,468,18,29,522
captureX23Y0P0023.jpg,1.896,1.36,0.112,21.636,1.9,56,457,18,28,504
captureX23Y0P0023.jpg,1.904,0.752,0.104,22.244,1.904,39,398,17,26,442
captureX23Y0P0023.jpg,1.912,0.144,0.112,22.852,1.916,58,457,18,28,504
captureX23Y0P0023.jpg,2.528,2.576,0.104,20.41753857421875,2.532,47,403,16,27,432
captureX23Y0P0023.jpg,2.536,1.976,0.112,21.02,2.536,46,403,16,28,448
captureX23Y0P0023.jpg,2.536,1.376,0.104,21.624,2.54,43,393,16,27,432
captureX23Y0P0023.jpg,2.536,0.76,0.096,22.24,2.54,32,347,16,25,400
captureX23Y0P0023.jpg,2.552,0.168,0.096,22.8255,2.552,40,334,14,25,350
captureX23Y0P0023.jpg,3.168,3.2,0.104,19.798615478515625,3.168,52,416,17,27,459
captureX23Y0P0023.jpg,3.168,2.592,0.12,20.408,3.168,55,506,19,31,589
captureX23Y0P0023.jpg,3.176,1.992,0.112,21.004,3.18,61,466,18,28,504
captureX23Y0P0023.jpg,3.176,1.384,0.12,21.612000000000002,3.176,63,516,19,30,570
captureX23Y0P0023.jpg,3.176,0.776,0.12,22.218620666503906,3.18,59,492,18,30,540
captureX23Y0P0023.jpg,3.184,0.176,0.12,22.82,3.184,60,513,19,30,570
captureX23Y0P0023.jpg,3.8,3.224,0.12,19.772,3.804,62,507,19,30,570
captureX23Y0P0023.jpg,3.808,2.624,0.12,20.376,3.812,60,528,19,31,589
captureX23Y0P0023.jpg,3.808,2.016,0.12,20.98,3.812,55,477,18,30,540
captureX23Y0P0023.jpg,3.808,1.416,0.12,21.584,3.812,58,506,18,31,558
captureX23Y0P0023.jpg,3.816,0.808,0.112,22.192,3.82,56,472,18,29,522
captureX23Y0P0023.jpg,3.824,0.208,0.12,22.788,3.824,58,494,18,30,540
captureX23Y0P0023.jpg,4.448,3.176,0.112,19.823999999999998,4.448,53,469,18,29,522
captureX23Y0P0023.jpg,4.448,2.568,0.112,20.430571533203125,4.452,44,447,17,29,493
captureX23Y0P0023.jpg,4.456,1.968,0.104,21.030615356445313,4.456,49,397,16,27,432
captureX23Y0P0023.jpg,4.456,1.368,0.104,21.632,4.46,42,392,16,27,432
captureX23Y0P0023.jpg,4.464,0.76,0.112,22.236,4.464,48,413,16,28,448
captureX23Y0P0023.jpg,4.464,0.152,0.112,22.844,4.468,55,437,17,28,476
captureX23Y0P0023.jpg,5.08,3.224,0.12,19.772,5.084,31,412,16,30,480
captureX23Y0P0023.jpg,5.088,2.624,0.112,20.376,5.092,51,430,16,29,464
captureX23Y0P0023.jpg,5.096,2.024,0.112,20.976,5.096,47,422,16,29,464
captureX23Y0P0023.jpg,5.096,1.424,0.104,21.576,5.1,52,417,17,27,459
captureX23Y0P0023.jpg,5.104,0.816,0.112,22.182714294433595,5.104,50,448,17,29,493
